gene,Human_mature_astrocytes,Human_Neurons,Human_Oligodendrocytes,Human_Microglia_Macrophage,Human_Endothelial,Human_Whole_Cortex
NKX1-2,0.1,0.1,0.1,0.1,0.1,0.1
NKX2-1,0.1,0.232692,0.1,0.1,0.1,0.1
NKX2-2,1.52523225,0.1,2.3436746,0.1,0.1,0.3488114
NKX2-3,0.1,0.1,0.1,0.1,0.1,0.1
NKX2-4,0.107627,0.1,0.1,0.1,0.1,0.1
NKX2-5,0.1,0.1,0.1,0.1,0.1,0.1
NKX2-6,0.1,0.1,0.1,0.1,0.1,0.1
NKX2-8,0.1,0.1,0.1,0.1,0.1,0.1
NKX3-1,0.906587833,0.710203,0.455438,5.0,0.2087755,0.0749053
NKX3-2,0.1,0.1,0.1,0.1,0.1,0.1
NKX6-1,0.1,0.1,0.1,0.1,0.1,0.1
NKX6-2,0.1,0.1,0.2098052,0.1,0.1,0.1
NKX6-3,0.1,0.1,0.1,0.1,0.1,0.1
NLE1,0.369004333,0.1,0.2315514,0.2,0.369119,0.182155875
NLGN1,0.58531625,14.9587,11.124346,0.1,0.540814,4.501665
NLGN2,4.697398333,2.73048,2.4415582,0.2,1.0872,1.0966
NLGN3,16.91423583,3.31337,9.686514,0.2,0.617584,1.11257875
NLGN4X,6.271845833,9.53208,4.0560104,0.1,0.6883015,2.2690975
NLGN4Y,1.704292667,8.49909,6.543892,2.7,0.1,1.772679775
NLK,4.17705,13.6001,10.946892,2.8,5.814725,14.34545
NLN,2.172448333,2.07699,1.637822,0.7,0.2054925,1.5726625
NLRC3,0.243521,0.221141,0.1351528,0.1,0.172306,0.1644269
NLRC4,0.112430417,0.1,0.136794,1.3,0.1,0.100311375
NLRC5,0.146786667,0.1,0.1,0.4,0.6643675,0.038271463
NLRP1,0.1,0.1,0.1,1.8,1.0707995,0.155062925
NLRP10,0.1,0.1,0.1,0.1,0.1,0.1
NLRP11,0.1,0.1,0.1,0.1,0.1,0.07810265
NLRP12,0.1,0.1,0.1,0.1,0.1,0.1
NLRP13,0.1,0.1,0.1,0.1,0.1,0.1
NLRP14,0.26918775,0.1,0.1,0.1,0.1,0.093493675
NLRP2,0.1,0.1,0.1420288,0.2,0.1,0.222502475
NLRP3,0.312378833,0.25117,1.4700222,25.8,0.240984,0.11910675
NLRP4,0.102109917,0.1,0.1514504,2.3,0.1,0.0626335
NLRP5,0.1,0.1,0.1,0.1,0.1,0.1
NLRP6,0.1,0.1,0.1,0.1,0.1,0.1
NLRP7,0.1,0.1,0.1,0.1,0.1,0.1
NLRP8,0.1,0.1,0.1,0.1,0.1,0.1
NLRP9,0.1,0.349128,0.1,0.2,0.1,0.0546178
NLRX1,0.635099167,0.1,0.104873,0.1,0.154344,0.0918508
NMB,0.500310417,1.13807,0.2775382,0.4,1.0500485,0.15542695
NMBR,0.169886583,0.403177,0.1,0.1,0.1,0.085752775
NMD3,12.5864075,7.68254,5.399882,7.0,2.795445,5.50156
NME1,8.028943333,28.3192,10.177148,4.4,2.785385,3.9332725
NME1-NME2,0.1,0.1,0.1,0.1,0.1,0.1
NME2,24.48303083,36.1891,21.09032,28.3,23.033,9.8993275
NME3,0.250687,0.1,0.127152,0.1,0.3290975,0.143244
NME4,2.544156667,2.91068,1.1335962,0.7,1.748445,2.32821
NME5,3.625425833,10.9139,0.7652804,0.1,2.2475845,9.93689
NME6,2.402205,0.482209,0.8792934,1.1,1.183998,0.4044915
NME7,3.9173725,0.1,0.1,0.1,0.295432,0.1
NME9,0.53038825,0.35782,0.4463388,0.6,0.1,0.8228595
NMI,1.07551375,0.18149,1.243327,2.2,1.672115,0.42180175
NMNAT1,1.320703917,0.447953,0.7642642,0.2,0.3056945,0.3184905
NMNAT2,1.052626333,51.5678,1.9876958,0.4,1.788425,25.05735
NMNAT3,1.254547167,1.87843,1.4540632,0.3,0.2652915,0.933411
NMRAL1,1.023305,0.407376,0.4618576,0.2,0.3103685,0.1066968
NMS,0.1,0.1,0.1,0.1,0.1,0.1
NMT1,2.557718333,2.39328,1.0780586,1.0,1.19715,0.5313025
NMT2,2.226669167,2.80934,0.7112132,0.7,1.41177,0.80553125
NMU,0.110499583,1.54069,0.1,0.1,0.108326,0.2951494
NMUR1,0.1,0.1,0.1,0.1,0.1,0.1
NMUR2,0.108039583,0.123749,0.4008252,0.1,0.100955,0.22865625
NNAT,0.1,0.1,0.1,0.1,5.323145,7.088275
NNMT,0.105543417,0.168208,0.1,0.2,0.356629,0.096521225
NNT,8.418649167,6.84886,3.47953,2.5,2.0357,2.5062425
NOA1,1.955211667,3.3352,2.759658,1.6,1.724975,1.10699575
NOB1,0.879705,0.305274,0.6373776,0.6,1.130261,0.23754625
NOBOX,0.1,0.1,0.1,0.1,0.1,0.1
NOC2L,0.146248333,0.1,0.1401972,0.1,0.100873,0.1
NOC3L,1.855374667,1.20478,2.0607844,2.1,3.44974,1.267825
NOC4L,0.13226025,0.1,0.1,0.1,0.1,0.071930575
NOD1,0.180264,0.1,0.1,0.7,0.9265555,0.120247175
NOD2,0.10329325,0.160252,0.1047788,0.1,0.1,0.055126143
NODAL,0.182614333,0.1,0.1348696,0.1,0.3232605,0.0866329
NOG,0.26217075,0.682597,0.1042102,0.1,0.1,0.104589825
NOL10,2.824838333,2.29649,2.794176,2.6,1.889995,1.5740075
NOL11,2.912680833,6.27883,4.2087,4.2,1.18757,1.327345
NOL12,0.248947583,0.174046,0.1384044,0.1,0.1234765,0.154607075
NOL3,2.0557175,0.1,1.4473934,0.1,0.1,0.72128475
NOL4,2.247918333,12.5932,0.8593606,0.1,0.268824,4.4667275
NOL6,1.238644,1.10769,0.706128,0.9,0.777639,0.245263
NOL7,54.11850833,65.2374,50.54,62.9,23.2961,11.5429075
NOL8,2.6157025,3.37321,3.832414,3.5,1.34611,2.9664375
NOL9,2.083610833,3.33244,1.639668,1.5,0.9192405,1.4553625
NOLC1,6.07827,11.007,6.670424,6.5,2.53645,3.3384
NOM1,0.416688583,0.544388,0.3496838,0.8,0.217107,0.4010505
NOMO1,4.960894167,9.51954,5.04532,2.5,2.606005,1.754559
NOMO2,4.064226667,8.14816,3.690098,2.0,3.40398,1.70977325
NOMO3,3.863278333,7.96705,3.458948,1.8,3.181015,1.60401
NONO,11.09518083,14.0356,10.273234,17.1,7.32407,3.2120925
NOP10,11.72289583,32.3182,15.214972,30.6,7.482965,3.3441725
NOP14,0.965596417,0.845339,0.7586886,1.2,0.4706295,0.528216
NOP14-AS1,1.04165,1.00302,0.6381762,0.3,0.347365,0.26633425
NOP16,1.615880167,2.2018,0.94508,2.9,1.033725,0.32054455
NOP2,0.766405083,1.40128,0.576554,2.3,0.4531495,0.39722875
NOP56,5.6437725,15.9099,9.478376,6.2,2.114725,3.6126075
NOP58,2.757435833,12.7521,4.412086,8.3,2.61959,8.6432475
NOS1,0.1916235,1.87692,1.504618,0.1,0.1695915,0.22786325
NOS1AP,0.1,2.71193,0.2295166,0.1,0.106053,0.32514375
NOS2,0.103955917,0.114322,0.1,0.1,0.1,0.0841689
NOS3,0.100888833,0.1,0.1,0.1,0.592977,0.0389045
NOSIP,0.256788833,0.1,0.1105472,0.1,0.2648415,0.09998155
NOSTRIN,0.11272225,0.27909,0.114677,0.1,12.40896,1.5240475
NOTCH1,0.624399417,0.1,0.2164326,0.2,0.409512,0.061424825
NOTCH2,18.37499167,1.11336,1.8438868,3.6,1.074756,1.05192725
NOTCH2NL,13.05485667,1.72937,2.219212,4.9,0.691024,2.573425
NOTCH3,0.363893917,0.116009,0.1,0.1,6.024455,0.0833103
NOTCH4,0.125347917,0.1,0.1,0.1,0.336537,0.021527595
NOTCH4,0.11363325,0.1,0.1,0.1,0.4695455,0.018651775
NOTCH4,0.120269,0.1,0.109987,0.1,0.3356135,0.032506073
NOTCH4,0.103670083,0.1,0.1,0.1,0.335758,0.01970287
NOTCH4,0.1036785,0.1,0.1,0.1,0.3334335,0.01970287
NOTCH4,0.103603667,0.1,0.1,0.1,0.4177415,0.01970287
NOTCH4,0.104616083,0.1,0.1040398,0.1,0.3604015,0.01971187
NOTO,0.1,0.1,0.1,0.1,0.1,0.1
NOTUM,0.1,0.1,0.1,0.1,0.1,0.065712225
NOV,0.116966583,6.12977,0.1040386,0.1,2.0975195,0.86781925
NOVA1,5.0069725,16.764,15.844686,0.3,1.2477225,10.5877
NOVA2,0.120798,0.137759,0.1188212,0.1,0.123845,0.1206204
NOX1,0.114500167,0.105503,0.1328942,0.1,0.1,0.070053525
NOX3,0.1,0.1,0.1,0.1,0.1,0.085650925
NOX4,0.1,0.169272,0.4333072,0.1,0.2338935,0.0908377
NOX5,0.1,0.1,0.1,0.1,0.1,0.1
NOXA1,0.1,0.1,0.1,0.1,0.1,0.163302725
NOXO1,0.1,0.1,0.1,0.1,0.1,0.1
NOXRED1,0.392990417,0.1,0.1797924,0.1,0.1360565,0.14170725
NPAS1,0.1,0.1,0.1,0.1,0.1,0.1
NPAS2,3.061949167,4.3055,0.3523208,0.1,3.019515,3.18861
NPAS3,19.27019083,7.50621,4.561692,0.3,0.650873,2.4385675
NPAS4,0.1,3.43895,0.1,0.1,0.1,0.1
NPAT,3.625056667,5.21969,3.001724,3.7,1.75816,4.1402225
NPB,0.1,0.1,0.1,0.1,0.1,0.1
NPBWR1,0.1,0.1,0.1,0.1,0.1,0.1
NPBWR2,0.1,0.1,0.1,0.1,0.1,0.1
NPC1,8.12338,1.1901,16.261148,7.0,2.207175,0.946695
NPC1L1,0.1,0.1,0.1,0.1,0.1,0.1
NPC2,33.14075,11.8555,35.78456,83.7,12.11555,5.944445
NPDC1,0.600631333,0.698655,0.1958606,0.1,0.6954495,1.5454065
NPEPL1,0.1,0.1,0.1,0.1,0.1,0.1
NPEPPS,13.37405833,14.6856,6.13166,4.4,2.400505,2.784085
NPFF,0.551924833,0.1,0.1145856,0.6,0.708815,0.36968175
NPFFR1,0.1031455,0.1,0.1,0.1,0.1,0.1
NPFFR2,0.1,0.13262,0.1,0.1,0.1,0.12942
NPHP1,0.945169583,0.811625,0.4273038,0.2,0.95541,0.49505575
NPHP3,2.843795833,1.66895,1.746535,2.0,2.048415,0.90812375
NPHP3-ACAD11,1.385352083,1.28196,1.726848,0.7,0.2022395,1.018202
NPHP3-AS1,0.1,0.1,0.1,0.1,0.1,0.1
NPHP4,0.19517275,0.191154,0.1249708,0.2,0.230917,0.196761
NPHS1,0.1,0.1,0.1,0.1,0.1,0.063985925
NPHS2,0.1,0.1,0.1,0.1,0.1,0.1
NPIP,5.804770833,13.7551,4.824288,5.4,7.39668,22.766525
NPIPL3,3.114847583,3.80832,1.539206,5.4,11.74579,6.922535
NPL,7.7526,1.88183,2.934226,24.8,0.394685,1.6425375
NPLOC4,1.294569,0.821311,0.8131542,1.3,0.764172,0.35805825
NPM1,20.7902,47.1046,41.97208,63.1,11.7967,9.9315125
NPM2,0.109793417,0.260123,0.1,0.1,0.5023655,0.4458245
NPM3,0.129361667,0.1,0.2629238,0.4,0.155908,0.1056782
NPNT,3.105954,3.7225,0.1046634,0.1,0.217584,0.6179125
NPPA,0.1,0.1,0.1,0.1,0.1,0.1
NPPA-AS1,0.1,0.1,0.1,0.1,0.1,0.803434
NPPB,0.1,0.1,0.1,0.1,0.1,0.1
NPPC,0.104448667,0.1,0.1,0.1,0.1,0.09213765
NPR1,0.10000125,0.1,0.1,0.1,0.1,0.1
NPR2,3.083410833,1.06503,0.4993886,0.2,0.8173655,0.46593475
NPR3,0.100777,4.29462,0.1454376,0.1,0.1,0.1943605
NPRL2,2.535081667,3.32122,1.3106294,0.9,1.161763,0.8541385
NPRL3,0.38170375,0.1,0.143892,0.2,0.1980845,0.0788999
NPS,0.1,0.1,0.139438,0.1,0.1,0.1
NPSR1,0.1,0.1,0.1001056,0.1,0.1,0.0944782
NPTN,5.676458333,46.7857,4.18388,8.7,4.915895,11.29674
NPTX1,0.121756167,3.79841,0.103385,0.1,0.459671,4.5732025
NPTX2,0.127591583,3.2013,0.417572,0.1,0.1201925,1.4946835
NPTXR,1.981138167,5.21055,0.7777396,0.2,1.9047,5.86501
NPVF,0.1,0.1,0.1,0.1,0.1,0.1
NPW,0.1,0.1,0.1,0.1,0.1,0.1
NPY,0.1782475,37.3824,0.4357924,0.1,3.988485,7.8331925
NPY1R,0.100715333,9.74207,0.1642992,0.9,0.5128325,2.593415
NPY2R,0.1,0.13382,0.1,0.1,0.1,0.23708975
NPY5R,0.1,1.5472,0.2346028,0.1,0.975215,0.5813245
NPY6R,0.5705475,0.411956,0.5782414,0.1,0.1448825,0.4298985
NQO1,18.00255083,3.31705,2.0038964,0.9,2.17246,1.08810875
NQO2,2.766912833,6.22551,0.8777724,2.2,1.380125,2.600955
NR0B1,0.10086825,0.1,1.0938824,0.1,0.1,0.0751132
NR0B2,0.1,0.1,0.1,0.1,0.1,0.1
NR1D1,8.910598333,1.12027,0.1,0.1,3.133635,0.88286775
NR1D2,7.4598875,11.8229,5.625362,7.0,3.16226,5.869065
NR1H2,0.156723167,0.144587,0.1,0.2,0.5181955,0.12252825
NR1H3,1.14983775,0.1,0.354335,0.3,1.790188,0.16418885
NR1H4,0.1,0.279032,0.1,0.1,0.1,0.080916025
NR1I2,0.101703833,0.1,0.1,0.1,0.1,0.072566825
NR1I3,0.1,0.1,0.1,0.1,0.1,0.1
NR2C1,3.004020833,4.43709,2.754304,2.8,1.19073,2.703865
NR2C2,5.514058333,10.6068,3.765486,4.1,1.659405,3.547475
NR2C2AP,0.495417417,0.322815,0.6220354,0.7,0.578972,0.188606
NR2E1,22.48264167,9.78805,0.7963106,0.4,0.5326235,9.3685125
NR2E3,0.102303583,0.128501,0.1179356,0.1,0.1,0.120853475
NR2F1,1.05385075,0.306276,0.1781924,0.1,0.2890385,0.2599393
NR2F2,2.004225,13.6843,0.5111066,0.1,3.95041,1.7545755
NR2F6,0.659283583,0.576516,0.2256448,0.3,0.9187215,0.15792425
NR3C1,4.945678333,5.81688,7.24888,8.7,6.68715,3.5685
NR3C2,5.84314,8.29732,2.440018,1.6,2.94638,1.61061
NR4A1,3.674707333,3.7533,3.919816,23.0,15.081785,0.098379025
NR4A2,3.5125965,2.47798,10.36251,80.0,6.650225,0.784113
NR4A3,2.227496583,3.78824,5.208896,89.2,0.7825485,0.527927
NR5A1,0.1,0.1,0.1,0.1,0.1,0.1
NR5A2,0.1,0.1,0.1,0.1,0.1,0.05459445
NR6A1,0.277317,0.27141,0.2224278,0.3,0.1,0.174097625
NRADDP,0.107963667,0.1,0.1,0.2,0.1,0.1
NRAP,0.113347333,0.1,0.1,0.1,0.1,0.049735075
NRARP,5.418569167,0.759825,1.5631834,8.8,0.8612975,0.27614325
NRAS,5.472268333,5.78445,6.17987,10.4,3.034075,1.28774575
NRBF2,2.183713333,6.94582,3.634836,11.3,3.131755,2.757565
NRBP1,8.2291125,10.7791,5.609828,6.6,5.482155,1.5429865
NRBP2,15.643305,8.19686,6.754662,1.7,4.100275,11.6375
NRCAM,67.91074167,56.2875,16.248396,0.4,2.618225,29.9572
NRD1,12.97321583,23.128,15.2432,16.4,4.980695,10.1126325
NREP,17.66478167,91.3309,8.059562,1.7,25.0938,16.9625
NRF1,1.648057,1.4534,0.9118782,1.1,0.584149,0.324252825
NRG1,0.109371167,2.18424,0.1,0.1,0.193927,0.42368775
NRG2,0.174222917,0.1,0.1,0.1,0.1,0.08650045
NRG3,10.750235,11.0273,0.6821378,0.1,0.7975815,10.0510525
NRG4,0.191559,0.814422,0.1591328,0.2,0.1213465,0.999321
NRGN,0.17199375,0.459107,0.1154134,0.1,1.28106,3.1282325
NRIP1,4.710140833,7.38746,3.620698,23.9,2.28626,5.3342
NRIP2,0.191764,1.51592,1.5569484,0.1,0.691505,0.27912075
NRIP3,0.27681525,39.1754,1.0476904,6.7,0.88943,1.737681
NRK,0.1,0.1,0.1,0.1,0.1,0.067189125
NRL,0.11793675,0.130118,0.1,0.1,0.1,0.091601025
NRM,0.1,0.1,0.1,0.1,0.327662,0.052526838
NRM,0.1,0.1,0.1,0.1,0.3191245,0.052526838
NRM,0.1,0.1,0.1,0.1,0.3296035,0.056536593
NRM,0.100693417,0.1,0.1,0.1,0.317911,0.056536593
NRM,0.100693417,0.1,0.1,0.1,0.3142705,0.052526838
NRM,0.1,0.1,0.1,0.1,0.3325155,0.052526838
NRM,0.1,0.1,0.1,0.1,0.3211095,0.052526838
NRN1,0.733707667,6.71165,3.30387,0.3,6.51798,6.34628
NRN1L,0.107246917,0.1,0.1,0.1,0.1,0.21094525
NRON,0.349389917,0.72676,0.6727184,0.4,0.196408,0.236722875
NRP1,5.801715,1.41335,0.3270632,3.6,3.39465,0.81785925
NRP2,1.827308833,2.00993,0.7158964,11.8,4.85448,0.6303225
NRSN1,1.85741,27.8338,3.865576,0.1,3.09223,6.3087375
NRSN2,4.06017,4.84416,0.8599122,0.2,1.2043085,0.485692
NRTN,0.1,0.1,0.1,0.1,0.1,0.1
NRXN1,35.98593333,35.7853,7.282962,0.2,2.51369,19.4467
NRXN2,0.2495315,0.4116,0.15664,0.1,0.1436725,0.5030545
NRXN3,0.241764417,28.5049,2.9717,0.1,1.55276,9.088645
NS3BP,0.379783417,0.211324,0.1,0.1,0.1,0.112240925
NSA2,7.670578333,12.9469,20.388316,16.3,6.821575,5.576525
NSD1,4.3384225,5.22904,4.012572,4.4,2.040335,3.3699825
NSDHL,2.718383167,1.53085,2.379158,1.2,1.41858,0.64074255
NSF,5.702441583,10.8405,2.9314388,5.5,1.9485535,4.120095
NSF,2.772099417,113.652,5.71658,2.2,2.5480295,25.0584
NSFL1C,2.124914167,2.0417,2.644676,1.3,1.63299,0.528523
NSFP1,0.815672667,0.1,0.320104,0.7,0.142835,2.3767125
NSFP1,0.741569833,0.1,0.1,0.1,0.140754,0.7792525
NSFP1,0.332715667,8.3893,0.5901426,0.2,0.1,3.6310225
NSFP1,1.051454417,13.5414,1.214162,1.5,0.164068,0.1
NSL1,0.939633167,1.39244,1.2097758,0.9,0.323229,1.2059325
NSMAF,2.39971,4.33087,1.963216,4.3,1.78702,1.308976
NSMCE1,6.162873333,2.71936,3.635462,4.0,4.147565,0.64677475
NSMCE2,3.026188333,4.61196,4.994754,5.4,1.556082,1.49072475
NSMCE4A,4.672684167,3.95392,4.83166,4.0,4.272675,2.1296775
NSRP1,7.286341667,6.00446,18.553236,8.8,3.499315,19.227475
NSUN2,3.133794167,3.16959,2.793496,5.1,0.8896195,1.435825
NSUN3,2.914677083,3.19858,1.869974,2.6,0.278467,0.6145515
NSUN4,1.767089167,1.93757,1.657626,2.5,0.9702985,0.701754
NSUN5,0.8090605,0.594039,0.6693084,0.7,0.410238,0.39446725
NSUN5P1,0.1,0.1,0.1,0.1,0.1,0.6840275
NSUN5P2,0.1,0.1,0.1,0.1,0.1,0.52691075
NSUN6,2.574904917,2.17127,1.69379,1.1,0.9805265,1.86765
NSUN7,0.108752583,0.196568,0.2878208,0.6,0.1,0.19935935
NT5C,0.348982167,0.1,0.2225156,0.4,0.3462055,0.1
NT5C1A,0.107448167,0.1,0.1,0.1,0.1,0.085728975
NT5C1B,0.130107917,0.1,0.1,0.1,0.1,0.1
NT5C1B-RDH14,0.110492167,0.1,0.1,0.1,0.1,0.1
NT5C2,13.277035,6.30738,4.366096,4.8,1.4963875,3.1077425
NT5C3,2.0841725,6.34479,2.0707652,1.2,0.9083015,1.279325
NT5C3L,1.760608083,4.37309,1.4862286,0.7,0.8149675,1.13177325
NT5DC1,4.0551375,3.60466,5.114978,0.8,1.171066,0.7458355
NT5DC2,0.243867583,0.1,0.1383514,0.1,0.442353,0.119724775
NT5DC3,0.14849625,5.53498,0.6968802,0.1,0.3733135,1.75803
NT5E,15.8991775,1.53956,7.4579842,0.2,0.4961845,1.26036175
NT5M,0.18628075,0.1,0.1172692,0.1,0.264655,0.170352
NTAN1,5.127018333,9.50502,4.736204,3.8,9.138415,3.0349625
NTF3,0.1,0.965442,0.1,0.1,0.1,0.1
NTF4,0.10129125,0.1,0.1,0.1,0.1,0.1
NTHL1,0.101245917,0.1,0.1116332,0.1,0.1049145,0.074719725
NTM,53.52691667,9.04764,5.993286,0.2,3.3162,8.252965
NTN1,0.12231475,0.1,0.1693786,0.1,0.1,0.06552455
NTN3,0.1,0.1,0.1,0.1,0.1,0.1
NTN4,0.578698083,8.92791,1.7583174,0.1,4.59606,2.3940975
NTN5,0.103346417,0.1,0.1,0.1,0.1,0.0823413
NTNG1,0.651162167,6.13649,2.9662872,0.1,0.542525,3.19621
NTNG2,0.498257167,0.317605,0.179028,0.1,0.1,0.1054902
NTPCR,6.144939167,3.36227,5.68547,1.7,0.909441,0.696764
NTRK1,0.1,0.1,0.1,0.1,0.1,0.079979
NTRK2,338.5500833,76.6409,23.331862,1.0,9.305035,43.48945
NTRK3,13.44265167,7.52532,2.365293,0.1,2.310855,3.6201925
NTS,0.1127815,0.1,0.1,0.1,0.1,0.086484325
NTSR1,0.1,0.1,0.1,0.1,0.1,0.1
NTSR2,10.75480667,0.987351,0.128104,0.1,0.150688,0.242478375
NUAK1,0.513108083,7.5897,4.022792,6.6,0.7912965,2.1596125
NUAK2,0.23010575,0.143301,0.4824454,0.5,0.153756,0.07248785
NUB1,3.8336725,4.13333,4.058584,3.7,3.238135,2.3931125
NUBP1,4.270639167,0.904068,4.261908,10.1,4.51543,1.348587
NUBP2,0.124459917,0.1,0.1,0.1,0.1405485,0.11806285
NUBPL,1.570185083,2.99516,1.836316,0.8,0.1902865,0.91426
NUCB1,1.614220083,0.193346,0.4113076,0.7,1.36514,0.162946575
NUCB2,3.395175833,5.74294,2.6297142,1.1,2.67372,8.40235
NUCKS1,33.01065833,34.3026,40.28732,14.3,10.23744,21.35465
NUDC,7.362669167,9.29379,10.983922,4.1,5.33644,0.929763
NUDCD1,0.617200417,2.38058,0.886225,0.7,0.9380555,0.7663735
NUDCD2,18.02724833,9.44484,19.9541,5.9,3.65666,2.9663285
NUDCD3,1.671362583,1.93995,1.03782,0.7,1.85754,0.400713825
NUDT1,0.875241667,1.56295,0.7752644,0.8,0.6632305,0.15782675
NUDT10,0.37550325,6.3429,1.3924472,0.1,0.3400775,2.049995
NUDT11,0.337975,10.5347,1.5716362,0.1,0.5504585,1.90532
NUDT12,4.646465,3.27778,3.34356,0.6,0.7494015,0.73888025
NUDT13,0.6199365,0.847801,0.7086756,1.5,0.473941,0.633655
NUDT14,0.216912917,0.1,0.1,0.2,1.211565,0.3950535
NUDT15,0.918595667,1.64634,1.133168,1.0,0.578389,0.540737
NUDT16,2.9906875,1.79117,7.171928,2.9,1.1744115,3.1219275
NUDT16L1,3.4956275,0.404611,1.6961558,0.7,0.3816545,0.25199925
NUDT16P1,0.1675745,0.111774,0.135994,0.6,0.1,0.249527225
NUDT17,0.64264075,0.1,0.1,0.3,0.1,0.128861125
NUDT18,0.152223833,0.1,0.100803,0.2,0.1,0.088564725
NUDT19,1.769723667,1.65985,1.0608418,1.4,1.0134125,0.5242865
NUDT2,3.8481425,6.99102,7.294586,2.5,5.086045,1.7658175
NUDT21,4.041679167,16.6234,5.401368,3.2,1.394855,2.607095
NUDT22,0.510060083,0.1,0.147978,0.3,0.3325015,0.094707625
NUDT3,13.51940917,0.1,2.49132,3.2,0.1,2.6236125
NUDT4,0.256361667,0.1,0.5934018,0.7,0.46388,0.702085
NUDT4P1,10.125015,17.5909,3.576644,9.8,6.750685,19.029975
NUDT5,0.1,0.1,0.1,3.2,0.71564,0.1
NUDT6,26.07750833,5.55907,4.138768,3.1,2.00891,8.1854175
NUDT7,3.342429167,1.55054,1.0404846,0.1,1.06772,1.8596935
NUDT8,0.12600375,0.1,0.1,0.1,0.1,0.1
NUDT9,6.353574167,9.42685,4.612034,3.5,1.427235,3.81432
NUDT9P1,0.534426167,1.33573,0.1874548,0.1,0.2671415,0.351262
NUF2,0.20301325,0.140654,0.2953542,0.1,0.1,0.0925225
NUFIP1,0.830176083,1.18594,0.851864,0.5,0.166989,0.57516875
NUFIP2,6.081224167,6.89804,4.7629,12.9,2.70366,3.3793575
NUMA1,3.264425667,0.74935,1.327674,1.7,2.424515,0.6617645
NUMB,9.527270833,6.24707,4.032042,14.3,7.42741,3.1620125
NUMBL,0.2335695,0.409528,0.109521,0.1,0.106497,0.26370725
NUP107,3.380746667,2.39417,5.171544,5.7,1.86765,2.7750325
NUP133,4.8010925,4.72999,4.178972,2.5,0.9091875,1.939525
NUP153,5.4064625,8.20731,5.51706,10.9,3.521805,4.8127225
NUP155,2.873865833,3.40622,2.573832,3.0,1.065063,1.34606
NUP160,2.443323333,1.94115,2.802516,3.1,0.728281,0.63688575
NUP188,2.34719,1.16609,1.78101,3.2,1.53532,0.3572238
NUP205,2.551268333,2.75024,2.29148,3.2,1.1794705,0.72912
NUP210,0.695355583,0.228663,0.2992714,0.2,0.1912275,0.08547225
NUP210L,0.1,0.1,0.1,0.1,0.304216,0.037159568
NUP210P1,0.1,0.1,0.1,0.1,0.1,0.1
NUP214,5.789850833,3.96148,4.104136,5.5,4.58347,1.73259575
NUP35,0.77060425,0.646545,1.0286566,1.0,0.5912695,0.571446525
NUP37,2.70871225,2.09021,2.047206,1.7,2.1772275,0.9251975
NUP43,2.1064175,1.31901,1.3941878,1.1,0.379544,0.69133275
NUP50,2.782675,6.55686,2.427156,4.1,1.839655,2.3666375
NUP54,2.476400833,2.45849,3.834,4.7,0.904411,2.4318725
NUP62,0.976089833,0.920841,1.1433706,2.9,0.6253545,0.582373
NUP62CL,0.151078917,0.1,0.1169194,0.6,0.1,0.073910625
NUP85,1.325686083,1.80006,1.4490386,2.4,0.6619585,0.6100305
NUP88,4.0999325,3.99811,3.595088,3.5,1.20511,1.5228075
NUP93,1.995085333,6.52662,2.639212,3.7,1.301425,1.288836
NUP98,5.126646667,5.50844,4.841872,14.1,2.452135,1.841375
NUPL1,3.311885833,5.73048,3.395572,6.8,1.499221,2.9775275
NUPL2,3.811038333,5.35652,6.819424,3.1,1.024848,1.21563075
NUPR1,4.043083333,0.359607,0.6289848,0.2,1.597625,0.40242275
NUS1,1.865455,5.2643,2.064252,2.3,0.9806325,2.520665
NUSAP1,0.303600167,0.416795,0.4575946,0.5,0.114473,0.2334295
NUTF2,10.02561417,14.4635,8.448108,4.5,4.587755,0.65147625
NVL,1.560533167,2.04269,1.929736,1.8,0.523192,0.6556005
NWD1,3.098769167,0.214672,0.1,0.1,0.342938,0.26515925
NXF1,8.4396075,10.7556,7.07502,20.3,8.173115,2.905695
NXF2,0.1,0.1,0.1,0.1,0.1,0.0268073
NXF2B,0.1,0.1,0.1,0.1,0.1,0.0322801
NXF3,0.1,0.1,0.1,0.3,0.1,0.1
NXF4,0.1,0.1,0.1,0.1,0.1,0.059862225
NXF5,0.1,0.1,0.1262446,0.1,0.1,0.080467875
NXN,0.853281083,0.463288,0.2649636,0.7,3.557585,0.174754925
NXNL1,0.1,0.1,0.1,0.1,0.1,0.1
NXNL2,0.1,0.1,0.288268,0.1,0.1,0.07030215
NXPH1,0.838782,34.101,8.7384,0.4,0.8438235,4.424235
NXPH2,0.103128417,9.55105,0.1,0.1,0.1,0.669002
NXPH3,0.36440725,0.128152,0.1089834,0.1,0.201138,0.05025407
NXPH4,0.1,0.1,0.1,0.1,0.1,0.0897527
NXT1,1.788448917,1.53098,1.8764688,4.2,2.016025,0.095589125
NXT2,3.4047025,0.387021,1.751588,1.3,0.5729465,0.36759625
NYAP1,0.114364167,0.542458,0.1,0.1,0.1,0.0808325
NYAP2,0.1,2.58055,0.1,0.1,0.177396,0.97033375
NYNRIN,0.611453917,0.387602,0.137161,0.2,0.5076205,0.0927867
NYX,0.105340917,0.1,0.1,0.1,0.1,0.1
O3FAR1,0.1294645,0.47128,0.1,1.0,0.1,0.11367095
