gene,nOPCs_mean,aOPCs_mean,aOLs_mean,activatedaOPCs_mean,non_activatedaOPCs_mean
Mccc1,11.09878208,12.01205538,12.31449265,11.9354814,12.00143658
2310047M10Rik,9.433678529,10.34616137,10.50272323,10.86179102,10.44697799
Hrh2,8.759105795,8.775475303,8.886302513,8.823179466,8.783061742
Lhx1,8.825489809,9.052455946,8.960803038,8.961342921,8.772616768
Gm4638,12.61093303,14.39587563,15.10024214,14.44186596,14.77494104
NA,8.642563026,8.565009865,8.446303811,8.820125253,8.925804929
DarkCorner,8.789305247,8.826789696,8.685739919,8.743395741,9.824259477
DarkCorner,8.866422003,8.99657133,8.682809188,8.948626341,8.936438631
DarkCorner,8.857988578,9.134350441,8.60664352,8.737304708,8.81958291
DarkCorner,8.867532993,8.807783612,8.678392092,8.999515284,9.024828744
DarkCorner,8.879683909,8.873972257,8.745433779,8.847259647,8.721515166
DarkCorner,8.67664439,8.720970625,8.903460398,8.784611386,9.005017793
DarkCorner,8.570507395,8.737379754,8.76911432,8.901610278,8.826434576
DarkCorner,8.738598545,8.812916001,8.83351777,8.986343381,8.82433568
DarkCorner,8.650969014,8.967571862,8.867343714,8.830111216,9.091530081
DarkCorner,8.779655187,8.847996528,8.875830436,8.775601893,9.201275274
DarkCorner,8.55707631,8.917135059,8.865027522,8.938542213,8.845486031
Cpt1a,10.41027597,9.950019697,9.831778033,11.07747389,9.658632897
Liph,11.18833269,8.915419563,8.840106966,9.405052031,9.072848452
Gde1,12.36657559,12.67912353,12.49147479,12.29991811,13.07807258
Nipsnap3a,11.13712496,8.913481491,8.871609398,8.909956274,9.095597443
Cilp,11.12099757,8.848549365,8.804255623,9.035449957,8.999376403
4930448K12Rik,11.20117623,8.924473167,8.942619107,8.859211976,9.605526397
Phrf1,10.63159573,10.8093962,10.73931042,11.33494439,11.69422304
0,9.198530129,8.976842318,9.017421649,8.814480745,9.544974275
Bud13,9.151557457,9.374111209,9.514606142,9.220409658,9.50542463
Gpatch4,9.075468963,9.474401765,9.653377994,9.436525544,9.469489826
Mrpl54,11.71634517,11.93051795,11.77499669,12.33054805,11.70003617
Olfr959,8.844003357,8.875643226,9.126418925,9.087863878,8.997124059
2810008D09Rik,8.777728942,8.991403404,8.990176914,9.11955512,8.957159425
Cdc25a,9.751407823,9.369876858,9.721410976,9.553084984,9.513810848
Mrps25,12.21663562,12.34878509,12.56655674,12.16093129,12.38524052
0,8.944418938,9.089763568,9.191048191,8.9065917,9.385159915
LOC637992,8.776645486,8.804508805,8.989440022,8.860208266,9.373128922
Olfr843,8.97465611,8.852916778,9.111118017,9.02125263,9.282234371
4930443G12Rik,8.722113529,8.877602787,8.980932705,8.850357467,9.239742076
0,10.55686729,9.679700583,9.790965439,10.39705911,10.44366979
Dennd1b,8.914847645,8.896739798,9.049181956,9.079080479,9.408719756
Ttrap,9.953819465,9.853159246,9.898281415,9.983145148,10.32363813
Rps17,14.68771038,14.11854666,14.19450011,15.11940467,14.54023106
Thada,9.085988159,9.627465781,9.537404947,9.50473272,9.565569016
Kpna2,11.0632585,9.863996183,9.87039921,10.46447863,10.04277635
0,8.901040344,9.073829208,9.080331032,8.795603539,8.86451659
Tspan32,8.928498616,9.310221736,9.230039187,8.984672956,9.166862549
Zc3h12a,8.8856348,9.044903026,9.078971547,9.017719021,9.409564421
Tmem191c,11.67986388,9.932297928,9.941383951,11.14321662,10.44607692
Kcna1,9.436380673,14.3149675,14.65013964,13.54218669,14.9861753
Pikfyve,9.081808385,9.219197542,9.471413073,9.58439975,9.770625122
Gm4056,9.075523218,10.9259473,10.58023317,10.10863081,10.80492366
1700063D05Rik,8.818465931,9.826516205,10.17899762,9.193313213,10.67648315
Zp1,8.950953448,8.932120585,9.011184202,9.003040191,9.704186762
Lrch1,10.54587831,10.13151022,10.32470556,10.06010276,10.57045616
Gm4912,8.84126877,8.936038597,8.986104024,9.106492739,9.089028116
Rap1gap2,9.365054954,9.402536547,9.537831341,9.167046068,9.210662882
Atrip,11.01211881,10.88527006,10.86026677,10.95002707,10.8351889
Eef1a1,15.18107458,15.04609821,14.95388627,15.79201152,15.44417687
Rps6kb1,9.686395456,9.791655625,9.835954946,9.738330825,10.44937052
Sfxn1,12.12008913,9.544049784,9.363416724,9.985047844,9.254935729
Olfr209,9.051411079,9.324443437,9.194495411,9.08629754,9.158511657
0,9.33486489,9.704083657,9.884835355,9.623027562,9.789797997
Zfa,9.205048977,8.968844046,9.171005253,8.952195238,9.258127493
Cdk16,9.606585844,10.15251272,10.29670282,10.07925606,10.4132824
Ttl,10.41210395,10.05316927,10.13331257,9.885610775,9.879983639
Tmx2,9.194430905,9.986749003,10.07556571,10.42645685,10.30211078
Tagln2,9.720316657,9.12201414,8.967236061,11.47043503,8.957724682
Parp6,9.179004644,9.435382257,9.520490584,9.072596489,9.297909211
Mknk1,9.339525257,9.56445121,9.761661545,9.354972902,9.55935395
LOC100039025,9.622553547,9.569177223,9.517912856,9.321446341,9.330333945
Olfr109,8.941537504,8.956749944,8.960609811,9.187389393,9.000409637
Rpl37a,15.94385881,15.69297871,15.91412541,15.83638592,15.7836812
(+)E1A_r60_a107,9.015245695,9.113845033,9.11711791,9.41018807,9.157219714
Tnpo1,11.56373779,10.65362221,10.80476155,10.95236903,10.62093179
0,9.175617566,9.453222545,9.490645811,9.340233982,9.457114481
LOC100047183,9.249947966,9.327160824,9.15052926,9.286676197,9.386019437
Jakmip3,9.026628439,9.403441179,9.734871836,9.344126185,10.41899347
Uty,8.982032364,8.996821234,9.118745225,9.099662979,9.098986912
Pkn1,11.5950992,12.18533614,12.47245742,12.06181441,12.11721435
Epo,9.134065596,9.01856032,9.119279026,9.186147734,9.169801197
Reep3,13.46832334,14.17146345,14.2341998,13.52138347,14.26716627
Med13l,9.063955294,9.219193917,9.219448648,9.214603835,9.671163815
Eif4g2,11.16680663,11.18215213,11.14028755,11.91465687,11.81761715
Ptchd2,9.395380974,9.031512679,9.098845659,9.194232893,9.152773455
Pmch,8.945594993,8.881821228,9.046069349,9.071089345,9.071889789
E130119H09Rik,9.117836535,9.326445704,9.47163674,9.09066158,9.23339361
Rab26,8.910120306,9.019444942,9.095604273,8.983757335,9.101041044
NA,8.994337785,8.750752929,8.722309353,8.949135575,8.844412784
0,8.987159904,8.938086678,9.126217357,9.239084267,9.26174411
Tmprss11d,9.054496106,8.983948398,9.170375268,9.170516702,9.047106624
4921501E09Rik,9.156815344,8.894278266,9.030821914,8.995942181,9.156038294
0,9.047118572,8.986402237,8.997277363,9.127525329,9.155213761
Prmt6,9.853397645,9.454321045,9.350868969,9.468303994,9.530935365
Nampt,10.32258297,10.9132429,11.16004433,10.98183676,11.38399217
0,13.51236115,13.15663875,12.82051794,13.84834829,13.27429036
0,8.995359767,8.92739318,9.071994677,8.945866817,9.160977574
(-)3xSLv1,9.113301803,8.902918274,9.104572984,8.855078679,9.149766024
0,9.188043426,9.168483189,9.271524279,9.25501119,9.700298378
Exoc6b,11.57110596,14.54187983,14.58842067,12.808178,13.98712653
Gnb1l,9.423723361,9.496511408,9.535036051,9.720187549,9.699089178
Unc93b1,10.24449953,10.82361054,10.62509136,11.06192434,11.08136528
Lta,9.151330335,9.091805022,9.560004584,9.091742443,9.119253945
NA,8.68305988,8.848196709,8.765888473,8.833457609,9.042691871
Gpr125,9.181353845,9.087828178,9.269257959,9.209264699,9.20641904
Mios,10.1494289,9.92654288,10.00996097,10.62491083,10.092866
Gm1943,9.242154013,9.577242023,9.77645348,9.793659754,9.682048032
Tmem192,9.469231821,10.87803066,10.95699331,11.03132958,10.64693153
Lce1h,9.114412047,9.055542516,9.056640824,9.219436002,9.110215839
0,9.170594079,9.136315698,9.272237093,8.931996797,9.20935258
0,9.208858971,9.060462433,9.103660338,9.035964376,9.132146203
Exd2,9.170852206,9.713294651,9.816273156,9.679030391,10.05200686
Cntn1,15.22829949,12.65153812,12.54301259,13.58171352,12.25937475
Nup98,9.655667767,9.836131885,10.00828945,9.916570967,9.9162933
Gpx6,9.268120182,9.173773711,9.274233178,8.881542232,9.063323065
Gas2l3,9.545002097,9.199887654,9.233277651,9.109194047,9.239073697
Igf1r,11.49549166,11.53274989,11.44033345,12.14019898,11.83443387
0,10.74442172,10.17631497,10.4423481,10.50940541,10.17030352
LOC100043988,9.283095355,9.087818145,9.190883572,9.020290341,9.241288168
0,9.062711038,9.205009621,9.214036271,9.251057678,9.533489178
Gm12372,12.67882662,11.88047124,11.82496166,12.82169099,11.97223687
Gpatch1,11.19729549,11.48376139,11.20629127,10.88355785,10.83282117
Gm11677,9.152751087,9.385593181,9.455655627,9.253863905,9.291740037
P2ry6,9.392842634,9.225439479,9.306033901,9.547688962,8.881551701
Ptpn21,9.977703364,9.496886981,9.762391974,9.624933307,9.525026368
Arhgef9,11.17768695,10.52035536,10.88212917,10.07676738,10.12199592
NA,8.689275898,8.802303156,8.81551668,8.765856389,8.955477964
Ints2,9.370713785,9.395218028,9.530884631,9.304325839,9.400425691
Speer5-ps1,9.10307773,9.401474435,9.79286956,9.140154835,9.589424033
Pon2,9.294052003,9.547866401,9.687198171,9.301096767,9.427666298
Tex12,9.010989295,9.075225511,9.168857633,8.937034995,9.088353758
Gm13634,9.180303324,9.073675908,9.237630435,9.118359675,8.837550985
0,9.03833915,8.963417859,9.105128584,8.955973138,8.920796921
LOC100048500,9.126798727,9.108293596,8.94212287,9.263946067,8.980433573
Snrpn,11.6175075,11.36314713,11.69849584,10.92174431,11.46422184
Fcgbp,9.096264298,9.2937937,9.070144992,9.116634593,9.016397772
2700007P21Rik,9.912198595,9.903776083,10.13065883,10.62863991,9.899577743
Prame,9.056044212,9.160701559,9.057595139,8.996511429,9.021931175
Tkt,14.18797814,15.62538251,15.56582314,14.70453779,15.29292539
Sigmar1,12.61618283,11.63045414,11.6349514,11.94126257,11.31261402
Upf2,10.1815766,9.930096997,10.12905733,10.06464086,10.39515578
Hps3,9.378686861,9.729622005,9.895089336,9.633699825,10.04736342
Arhgap27,9.104988614,9.104617871,9.232259206,9.187527708,9.030302312
Stfa1,9.223658514,9.064361363,9.320558676,9.016480568,9.331260206
6530415H11Rik,9.556879272,9.595597922,10.05940695,9.571235065,9.931932889
Ppp3ca,13.1291465,13.7112809,13.6476219,13.1950046,13.61603962
LOC100047336,9.050985116,9.113759571,9.095359973,9.621438855,8.97216018
0,15.62990118,14.69303159,14.71048887,15.65559506,14.66843551
Eaf1,9.877659011,10.18424393,10.22629031,10.70236957,10.23680132
0,9.519624752,9.145318516,9.118966289,9.054482402,9.254500471
Pcdh20,10.17815888,9.189509406,9.035163948,9.056384961,9.04163299
Gm5109,9.236190755,9.805456661,9.982895177,9.446593046,9.683657811
D830025C05Rik,9.131691654,9.122354998,9.131601937,9.281117398,9.096684167
Rrad,9.339783494,9.19518337,9.294764086,9.224731741,9.051454903
Supt3h,9.63007979,9.610401264,9.802432689,9.819421621,9.428729502
Gm15046,9.18049639,9.089603349,9.210674867,9.375348689,9.294530921
Fbxw20,9.252430629,9.163133037,9.124839519,9.070874182,9.05165056
Snap29,10.46071837,11.04233422,11.28439268,10.60280464,10.61519767
Serinc5,13.3740678,14.97025421,14.5437669,14.40386585,14.81861687
Myrip,9.279352279,9.372662483,9.473269002,9.213874209,9.313234002
B630005N14Rik,9.767196149,9.712534514,9.89899539,9.581247603,9.786602725
Gm10527,9.509927652,9.827835235,10.05165367,9.606029863,9.801958773
Zfp354c,9.924043769,9.351014615,9.684746267,9.432505569,9.16534499
Romo1,13.27773223,12.85007109,12.81633687,12.39811762,12.39138844
Dus3l,12.10756215,12.41775906,12.18829929,12.13454219,12.37309476
BC031181,10.4607315,11.82918503,11.91483096,11.87367958,11.93366232
Gm4026,9.422606507,9.824296884,10.01310062,9.050768349,9.075029725
Vamp5,13.85475347,14.30281881,14.43769504,13.1295552,13.74745331
Yars,9.277000065,9.381319284,9.254935728,9.399244581,9.110866198
0,9.097069643,8.989069367,9.109487861,8.916684829,8.898244449
A230056J06Rik,9.314795169,9.226434831,9.225196771,9.083424409,8.943315297
0,9.262648776,9.024282366,9.083293711,8.886471971,8.870049711
4921528I01Rik,9.318452103,9.020342433,9.250512775,9.032919729,8.845960029
Ubox5,9.602440009,9.588263569,9.632276614,9.579900734,9.51103407
Rps6kb1,9.512174111,9.121327851,9.263547665,9.044909891,9.111343774
Carf,9.761940379,9.60932752,9.904335086,9.323916323,9.291800689
Saa1,10.44180958,9.982106522,10.05969513,9.735997224,9.717051872
Olfr870,9.272502554,9.17095524,9.177238868,8.975365302,9.131659828
0,9.195893082,9.618217792,9.46907688,9.254521119,9.095542979
0,9.253062314,9.105520668,9.005764595,9.17830448,9.096080828
Adi1,9.820495464,12.39388603,14.6618751,11.82373668,13.02776593
0,9.216349804,9.267157422,9.464742811,8.999266697,9.153017519
Rplp0,15.7320767,15.01637479,15.05405234,15.70346532,14.93802057
Gpr89,9.631571902,9.741697758,10.03458902,9.194834584,9.459555216
Clcf1,9.426167977,9.171941368,9.481359213,9.54731938,9.049080838
9130410C08Rik,9.359593777,9.153963746,9.099129764,9.06784441,8.936280135
0,9.232197483,9.205267438,9.080191604,8.992134152,9.016573297
B230358A15Rik,9.257796294,9.163089445,9.129861086,9.198234031,8.955727309
Pik3r4,10.242598,10.75255886,10.66524464,10.46725889,10.71232034
2210023G05Rik,9.250949282,9.208597396,8.988489255,9.083888816,9.062165204
8030494B02Rik,10.88894386,10.71590913,10.64337949,10.1271318,10.64735437
Hdac2,9.766832134,9.365100319,9.409636912,9.323775049,9.401734009
0,9.540849719,9.717068484,9.773637009,9.280433912,10.23415716
Phb2,10.80044729,10.70392818,10.58486386,11.31956269,11.14516332
0610008F07Rik,9.057963409,9.079724584,8.963375105,8.976049352,8.863602874
NA,8.844675829,8.895062269,8.76325846,8.853153639,8.906177118
Rabgap1,10.07185064,10.49573624,10.44184785,9.654836655,9.898009177
Gm8817,9.056835858,9.09494386,9.063749102,9.023763677,9.13783746
Nup188,9.231868551,9.224274848,9.315844637,9.117739,9.168872663
2810408I11Rik,9.600135556,9.317424484,9.212288747,9.303785145,9.891064332
Olfr586,9.090302922,9.170132002,9.04133357,9.050104933,9.319492073
Hspb7,9.171158387,9.125923391,9.117042302,9.094805843,8.999699816
Gm11360,9.31874237,9.095312421,9.064895795,9.162106798,9.108314912
Nup93,9.372492346,9.412110964,9.320359611,9.127703144,9.48296444
0,9.265651571,9.147937277,9.043414213,8.960395634,9.462261124
(+)E1A_r60_a104,9.131268948,9.183279424,9.039691711,8.911752156,9.234976975
Mbnl3,9.06448738,9.198862975,8.934683127,9.303834283,8.962925128
Tug1,11.2646211,10.46649512,11.09144716,10.52956017,10.37101251
LOC100048834,9.439249822,9.273352539,9.169533948,9.130423743,9.402811884
Nup188,9.467478284,9.518908111,9.753784879,9.247550755,9.309568924
A330044H09,10.57077612,10.43863793,10.50742724,9.805498291,10.17649101
Gm3830,8.92054051,9.311436243,9.063835512,9.088576752,8.944633926
Zmynd15,9.805308651,9.635937367,9.541707785,9.631288819,9.379618159
Rpl11,15.08390299,14.74873359,14.83854892,15.05156653,14.80772922
Fam26f,8.979211382,9.32669963,8.979307461,9.104806652,9.094417012
Snapc1,9.501334873,10.32022288,10.1523442,9.886398854,10.28716962
Ctf1,9.243614313,9.574310578,9.307693973,9.715202525,9.830155295
B230118H07Rik,11.64562331,12.59055918,12.51979978,12.20698711,12.64105822
Zfp395,8.866232276,9.238790367,9.06589279,9.154650273,9.067170551
ERCC-00012_90,9.071085732,9.39034817,9.295314006,8.899377468,8.959226172
(+)E1A_r60_a97,8.936775748,9.160042628,9.201929594,8.995642489,8.846911479
Tuba3a,9.525918048,9.319914696,9.191080807,9.261482695,8.904719999
Srbd1,10.29518609,10.53711655,10.29120517,10.18965945,10.33734315
Nrarp,9.18408588,9.134164911,8.924803533,9.005911826,8.922593238
Lass4,11.57737063,10.89168327,10.91261688,10.41161224,10.70644928
Nckap1l,9.154060583,9.210128951,10.00218735,9.283057175,8.967268649
Nrcam,12.93229424,10.32832906,9.630523284,12.02413655,9.585482801
Mest,9.336684816,9.16955822,9.395566731,9.262676715,9.810799606
Olfr353,9.046119188,9.141426805,9.065399019,9.000404177,8.855797777
Dmbx1,8.94359126,9.068971108,8.876034245,9.095055038,8.876170006
Ascl1,12.07650577,9.381610709,9.356396416,9.505907833,8.976845088
Tet3,9.430034936,9.706960201,9.802847379,9.33659702,9.196165622
0,8.818523004,9.027508761,8.976828167,8.889271352,8.79313804
Gm7075,9.780412803,11.99583608,12.02967474,11.33913096,12.27823012
Dnajc11,9.705764359,10.22860796,10.29908922,9.80280039,9.706888549
Mbd3l1,8.820557576,9.023505219,8.885728007,9.009885661,8.946324249
Mucl1,8.985148793,9.030802975,9.087494174,9.067358942,8.875685493
Gm6837,15.48017126,15.36783753,15.69246708,14.74462359,15.21483664
Muted,9.183159555,9.589631931,9.813063039,9.363584763,9.266018652
NA,8.748320946,8.874632738,8.636131053,8.737578198,8.611841198
Gm14085,8.957312976,9.036232085,9.174727094,9.152324842,8.828194496
Vtn,14.79520538,10.45957142,10.17057277,9.449749529,9.489114165
Ramp1,10.4949577,9.813259401,9.44142597,10.06413937,9.188737594
Ecd,10.54902999,10.69764835,10.71427024,10.73291527,10.6673273
Spryd3,10.11189623,10.37482279,10.38185375,10.43264572,10.034683
Gm6628,8.92944553,8.920477606,8.830198841,8.9873427,8.860929692
D17Ertd191e,9.108490951,8.958617474,8.984162426,9.028062526,9.027036565
Ifltd1,9.059577231,8.925725481,8.866161601,9.032711852,8.990725161
Stac3,10.05523524,10.09614534,9.766198496,9.704921986,9.819484047
Sbf1,8.873381838,9.584691961,9.442202745,9.190240502,9.589053931
Wfikkn2,8.846677582,8.843020767,8.939614665,8.910711407,8.68836883
Gm6811,9.543220131,9.922505231,9.978215312,9.266151715,9.402622812
Pigv,8.88860042,8.90060904,9.045057587,9.019364141,8.813303186
Ntng1,10.07992081,8.918075734,9.002934083,9.079047885,8.762786804
ERCC-00062_278,8.952295856,8.978533497,9.052397014,8.901275079,8.892059314
Atxn7,13.45228041,12.11666944,12.28546553,11.94263064,11.84950944
Stab1,9.703816478,9.123714198,9.377036293,9.484904392,8.980085425
LOC100046032,10.10581797,9.050972194,8.935467122,8.912553791,8.864670072
Ccdc70,8.83287811,8.789791163,8.820515461,8.905838418,8.897361992
Galntl2,9.092717467,8.811265935,9.288293418,9.264982746,8.97530249
0,8.87306133,8.795486104,8.823915339,8.92750454,9.059812594
C87122,8.832733818,8.813758809,8.902385216,8.763746618,9.142010185
Lsm10,10.45093017,10.80165537,10.90229662,11.27145249,10.56642582
Smc6,10.55761391,10.65999824,10.65081323,10.26596555,10.48948261
0,8.842610752,8.791464825,8.684001943,8.717900935,8.889170048
NA,8.674763073,8.754316542,8.630360756,8.759423433,8.772538871
Hyal2,11.53685618,10.55036522,10.32475401,10.38330751,10.68707426
D630002G06Rik,8.754714502,8.806590896,8.812481914,8.767140334,8.814964198
NA,8.530063339,8.649658515,8.510611364,8.538971192,8.677610214
0,14.34057271,13.30254929,13.26493823,13.1390224,13.12203827
Rpain,9.56747018,10.38617533,10.42080141,10.12397283,10.16394778
0,8.783237362,8.78963094,8.684099992,8.879594277,8.797512843
Akr1c18,8.846323575,8.938234225,8.884356839,8.92379735,8.834206461
Ambp,8.825454558,8.85717774,8.926837812,9.06674467,8.798023219
DarkCorner,8.769232757,8.733738975,8.722139932,8.839695128,8.951048112
DarkCorner,8.830609406,8.95466376,8.561254522,8.786656803,8.755879102
DarkCorner,8.801355808,9.093548535,8.62466741,8.744434886,8.687206351
DarkCorner,8.885306537,8.915694403,8.729846189,8.634190685,9.083123458
DarkCorner,8.979157225,8.86040759,8.718826735,8.587846557,8.778342346
DarkCorner,8.886698264,8.914743321,8.628113258,8.840399859,8.812529908
DarkCorner,8.867972831,8.68365289,8.883419701,8.852491243,8.994503891
DarkCorner,8.624565689,8.826145257,8.814934676,9.042724082,8.820309765
DarkCorner,8.562882957,8.803948494,8.828446354,8.93235854,8.948446566
DarkCorner,8.700791481,8.756081063,8.700687336,9.228985692,8.941365051
DarkCorner,8.71421632,8.789220015,8.858032141,8.789075483,8.968443071
DarkCorner,8.846080489,8.821570567,8.894297322,8.918695185,8.888942108
DarkCorner,8.669676225,8.972239981,8.802834019,8.877326031,8.937576593
NA,8.398652065,8.544887019,8.476748536,8.660779927,9.153261275
Zglp1,11.66466469,11.14936673,11.20189631,10.90821344,11.03178468
1110021L09Rik,11.73978658,9.326206452,9.114366063,9.246642634,9.073648546
LOC100047527,8.885746815,8.953721436,8.86217005,8.916360715,8.967981422
Tpd52l2,9.086112363,9.671804681,9.670899503,9.74808012,10.63826199
