gene,neonatal_OPCs_Mean,adult_OPCs_Mean,adult_oligodendrocytes_Mean
0,192.9725008,194.1670945,181.0497905
Akr1c18,201.9329597,216.1626668,207.674177
Ambp,203.0408236,206.7227816,214.1346766
Zglp1,2995.714957,1345.8268,1403.287125
1110021L09Rik,7719.874535,287.611853,246.4434836
LOC100047527,211.1675348,221.897886,206.0791464
Tpd52l2,241.6126585,384.7431466,387.8565073
V1rh10,195.0464103,218.9702977,193.5542864
Nkain1,1054.769354,9326.411489,9558.575457
Klraq1,453.3525115,1478.745443,1737.186625
Gm6570,3996.211827,2693.60353,2858.939809
B4galt3,8128.666836,5151.787912,1805.717863
Ryr1,197.2051539,194.2932816,227.1284175
Hpgd,196.9868509,219.1268768,209.0105268
2310039H08Rik,1123.02463,660.4925475,592.8513391
Ube2cbp,185.3133294,212.6609464,228.0127873
Gm3281,186.5462858,207.3139352,212.137135
0,174.1389224,211.492233,231.6113602
Prpsap1,12793.81375,22826.07979,24008.77863
Gm13151,2347.005124,3040.849948,2727.566016
D230014I24Rik,258.8022761,313.5905475,347.0745689
Brp16,390.7126691,390.4856084,399.6229673
Ccnd3,3006.745019,922.7665773,898.9493377
4930524L23Rik,201.0768536,217.3910466,225.6975605
Ang3,199.5904824,225.9084952,231.26455
Emid1,426.4454567,218.0734318,206.219218
Sertad3,387.498357,572.7097852,588.1958005
Ankrd33,223.3484612,242.6247516,243.3797657
Kcnh1,201.7402352,217.7376564,208.0601645
Cd209d,244.3104733,305.7913552,333.2193252
Olfr556,186.2402264,199.4615548,225.5225961
Nup93,4242.245238,1532.582125,1300.199265
Rtn4rl2,343.5589679,304.3111095,296.8553164
0,296.3366085,474.2316393,453.9368641
0,425.6995991,781.6776066,651.7811325
Upf3b,769.7234918,1025.565592,889.4584907
4930474M22Rik,208.8343415,225.8211382,230.9271384
0,254.2651745,239.8977766,254.4707641
Txndc12,938.198143,1440.465297,1313.337009
Spred1,712.3337103,798.678498,966.075757
0,277.4091882,250.520172,244.5511889
Zdbf2,279.0902215,207.277255,223.2990368
Oprl1,235.3746018,214.8190973,224.1831493
LOC100048260,6237.867745,11604.5,11886.16386
LOC673748,213.3551427,216.0526393,232.4834109
Gm9595,1666.89805,1501.063258,1974.451543
Lpcat3,668.5470267,1188.002732,723.8747059
Zfp830,281.5997309,469.0228709,471.7892823
0,428.0653376,521.9545548,592.8083786
Pcdhb18,329.4680085,491.9203298,563.1920702
Wasf2,364.2765739,407.5774589,505.3725707
Cdk2ap1,16609.67179,10790.88176,8667.963375
Stard7,4376.505468,4610.563355,4466.420988
Fgf18,254.0572673,226.0230886,236.5229761
1700123M08Rik,256.7138909,301.2844343,298.9506234
Coasy,3872.280932,6783.851386,6904.166664
Hlx,239.8767706,224.2047311,262.6635348
Ccnd1,4204.668162,343.7703811,281.9078945
Gm3686,254.4714697,210.7391423,251.9424961
Rplp2,60940.82952,46792.99417,58250.89567
Gm9958,241.3825524,230.1863389,257.0412382
Mnat1,538.4641648,609.6178591,610.6891868
Slc25a22,471.6757664,447.1896882,393.8595718
Cab39,1659.624522,2562.095129,3130.064325
Gm7921,250.6697027,254.4642928,231.6476195
Tceb2,7501.844252,11311.53335,10214.56104
DXErtd223e,278.9212606,244.2540357,242.468412
Ldlrad1,267.1903079,222.3567891,246.3471832
BC019943,275.0857418,282.601502,310.6707918
LOC100047086,250.4002073,236.9233439,241.9131977
Mfsd3,648.7605682,1408.205752,1256.980329
LOC100046690,244.4430839,234.1354555,240.6421934
4930505O20Rik,236.0532091,227.4904325,238.4853005
Churc1,1082.434016,2354.027809,1999.85423
AF366264,246.181607,210.0624055,232.2049205
Gm4443,259.7930588,242.4242345,246.2829775
5730559C18Rik,6044.908561,413.1356605,282.381422
Pik3ap1,239.85701,233.5569968,284.3690291
LOC675539,267.2633691,255.1171816,287.9785657
Gm3852,252.9747985,278.8019641,274.5351516
Nucb1,4449.17945,3978.240269,3708.663278
LOC100044971,265.7362024,282.31307,304.5500302
Fam81a,251.3857818,237.5493336,318.5907177
Olfr828,254.5537918,226.3248057,282.6757841
Olfr234,281.460927,232.5286709,262.9266057
N4bp2l1,305.9198888,333.9843616,337.1834511
1700084D21Rik,242.5560648,255.4994527,255.7844511
Lysmd1,903.3734679,2434.589345,2667.131389
Gprc6a,236.4258467,243.3384325,281.8798584
0,230.2861579,259.0332711,260.0949793
Mrgprb3,232.0237918,224.7798366,254.2261575
0,235.5049536,268.6351766,303.9741002
2900040C04Rik,2867.893955,2608.632366,2076.980843
Nup210,386.5108618,343.0664211,355.0783005
Eif2c1,319.3800033,347.4133886,429.8879502
Crls1,1214.437069,1182.815821,1284.017092
Synm,286.1745688,1389.912726,1567.58958
Hcls1,324.8090458,302.4522741,340.2937957
0,244.8442094,254.4538966,257.5628255
Gstm3,353.5036473,632.6231545,1132.225716
0,214.5256133,247.9995677,277.284348
Hnrnph1,37768.61927,23021.0543,19854.82176
Tpte,258.6465985,228.2828423,243.2790411
Eif2b4,4900.562753,6262.549639,6776.12897
Dnajc5,458.5306994,367.5289636,469.884728
Mup9,255.0324691,243.9475657,260.0618757
0,482.1961924,418.1632718,408.3144798
Zmym5,902.9277164,906.738698,1381.525709
Gm3958,254.009333,263.868957,292.8588584
Tmem30b,360.1787224,238.1478139,237.8522336
Gm12250,292.8849633,338.7752986,363.3229491
Otud7a,420.9129939,1105.193433,1316.24072
4930515G01Rik,254.2146006,245.0139202,261.8401539
39142,2116.286236,1512.945588,1381.158
Gm2750,276.1320703,229.9242393,216.003863
0,262.6361082,279.2780111,297.50001
Stoml3,274.7332758,265.1409564,266.4507677
1300017J02Rik,271.9761609,255.3973614,249.7040805
Wfs1,713.8758512,904.4779945,857.4456539
0,238.9648341,242.2255336,239.4084093
Nudt11,1057.29261,786.7514064,793.4359718
0,255.4877848,270.0727302,271.8399573
Kndc1,289.5147773,2122.060165,4008.269689
Spryd4,426.1000552,367.6842516,384.4231989
Map3k13,264.6182524,248.4537502,274.2611275
Arhgef10l,7518.928227,664.2152575,378.9643248
0,242.4956432,258.9076566,307.094525
Scrt2,301.9143791,313.4616659,352.9095702
Afg3l1,321.2671527,441.5039191,429.451703
Dnaja1,18850.6929,10726.47296,13290.178
Adcy5,5036.522041,13134.92048,12424.71346
Ankrd33,257.3015436,228.3945193,231.9448036
0,1620.352819,1722.878662,1975.521717
Cpne3,349.7011842,356.3750443,361.0565898
0,253.1456861,239.9614605,235.4495481
CU104690.1,245.3270045,240.3209323,246.7557389
Fam134a,396.8907427,998.9804045,827.6505134
Flywch2,594.4687976,645.39933,689.9291923
Tubgcp6,350.5771198,347.9702464,454.1869382
Man2a2,451.159953,862.5489955,543.2196334
Apbb2,356.9249603,756.3087309,943.5913261
Calml3,263.8867706,232.9092402,266.8274425
LOC100049077,301.1707882,309.1473084,312.3433989
0,400.943603,287.5731048,246.0883684
LOC100046901,307.9843464,265.205282,280.3629505
8430410A17Rik,2183.453902,2547.940712,2491.593418
Pusl1,1032.775654,885.1709052,753.7911359
Zbtb11,991.8947903,826.5630748,1095.094357
Ptprn2,410.6771606,322.6670248,326.9684848
Smarcd1,312.4150145,431.2346739,409.6365255
Thumpd3,1672.29252,1425.066371,1180.211456
0,265.6417761,239.4827391,239.4420909
Rgl1,721.1464794,317.9979805,286.1918964
0,253.0120303,234.4062198,222.7202523
LOC100046692,1486.202396,1182.708784,1337.279931
Olfr76,254.4023579,255.0332266,241.5199518
Vprbp,285.6750106,277.2404125,323.5547539
Uba2,8393.685189,7615.968248,7259.599532
Nfu1,2303.725819,2545.700286,2415.021383
D430022A14Rik,341.36966,288.8710618,248.7368234
Zmym6,1495.217797,2299.160616,2462.512453
Dullard,1889.666883,2630.358572,2879.256053
Esrp2,268.6803288,240.0420345,234.5104552
Gm3941,248.4684797,239.113602,282.4066248
LOC100046011,376.958853,348.7381486,370.9851268
Myo9b,11653.24635,10997.60833,10743.73296
Ap4b1,1769.217116,1863.613103,1691.333869
Hcrt,365.9999679,303.167832,340.7937882
Tbc1d2,581.357717,1032.271472,856.5971007
Fnip2,666.4402624,1050.575736,964.0448645
Ncam2,604.8415988,853.401062,459.8611209
Pgap2,2655.924707,5785.846061,5163.897801
Fgfr1,1564.745975,1753.537238,2038.662754
Syt14,241.6168327,263.3245455,278.7467748
Efcab1,232.3959885,280.1372507,270.3474864
AI132487,261.3878176,482.1234577,296.1155409
0,343.905005,406.0252284,328.4223289
Gm2820,214.6389691,264.1899082,198.7444109
Tmem132b,221.8963009,299.4791052,242.7508807
Fbxo30,333.1663312,447.7399091,423.1440086
Olfr474,221.8322233,256.8683668,217.9063802
Fam175a,251.1985776,265.63075,216.1341925
Hoxb5,240.7991679,262.2388652,221.5449695
Snx4,319.9071082,327.3409491,278.1654825
Wbp7,4285.41848,3221.722643,3302.498845
4930511I11Rik,214.7402403,243.6906507,223.6431482
3110099E03Rik,313.2615339,331.7311743,319.110912
Gm3099,356.1294439,259.3535502,221.5606476
0,252.1335212,244.1059436,237.5999439
Ccdc153,374.7300582,695.0112557,852.3306775
Csf1r,264.0888373,298.1716336,322.8785373
H1foo,272.1524542,516.471457,483.0236939
0,207.5126561,246.5625309,218.7603714
0,478.1494997,251.8795709,252.9139691
0,231.8362655,230.2257041,233.0971075
A830012C17Rik,226.5210458,236.4563927,221.3056141
C2cd3,694.2094442,805.9616816,1004.305748
0,213.7827785,231.8846132,216.4667909
0610007L01Rik,468.6270191,747.7440811,755.7380666
Ppp1r3f,250.572067,301.2686718,330.2227602
0,221.1744976,210.2516225,210.6305045
Gja8,217.0894485,230.8550386,209.6197605
Gm732,209.8792279,212.8435009,200.7172859
Aig1,233.8049364,707.4526891,715.1097716
Otx1,212.8657785,200.3652791,196.3940384
Ccdc88a,224.2639648,202.8100732,202.339695
Ghr,568.3602961,260.1862161,218.8306993
Hsdl2,739.7303861,1169.340412,1035.864595
1110069O07Rik,218.5918388,197.602931,192.6187982
Cmpk2,250.5861448,243.8035568,242.1812709
Plcd3,481.2496067,349.1399302,209.6380241
Myo16,215.0666315,185.4190866,200.2512149
Slc13a5,882.1760206,1092.516085,1838.89077
Gm16381,3717.200775,6813.937443,7312.918066
0,211.3016255,201.0161836,211.5485709
0,237.4628706,226.4877766,213.772682
Prss41,203.8864811,217.5756464,254.4543582
D630033A02Rik,463.7085582,581.8173648,706.5372373
Clec14a,193.6276624,204.8077448,189.2506416
Apbb3,1119.645251,2419.979795,2711.956697
Rn18s,60743.17158,47492.06078,49931.6213
Nadk,493.1926442,665.0885466,778.4832736
Wdtc1,200.1408121,229.779405,230.3738789
Pvalb,203.7797573,191.4822132,181.417605
Cyp2d9,206.5571936,212.1663655,202.517435
Dip2b,423.9184545,2834.777465,2342.724613
Scn7a,196.4772033,185.8942759,177.77757
Gm3356,178.1300112,207.0101827,209.2807057
Olfr805,188.50765,207.0330805,204.035458
Eif4e2,2050.439871,1402.644558,1432.341453
Sec14l1,235.6859091,436.1033082,525.7248602
Id2,2372.271475,550.8493748,298.9049818
Recql,234.8394742,323.9452159,307.1274582
Slc1a3,3415.063628,1110.908036,999.2106855
Bmp3,246.2908339,203.8282332,217.211025
Prkab2,391.5428358,407.4019448,389.4620555
mCG_21548,315.4416806,210.3892873,209.9212552
Ctnnb1,2415.634144,1548.24512,1504.139058
Gm4892,42036.13103,28036.21685,27688.97468
AL117821,220.0209788,248.7035816,237.8278805
0,189.4829912,195.9594986,250.2764389
0,246.4093282,236.6329564,240.1661436
5730437C12Rik,180.1907373,186.5168295,210.0372948
Dusp1,2532.830751,1078.495862,975.9982864
Evx2,180.0483636,200.1270286,239.4646589
Bscl2,287.7544633,506.6051266,527.3438391
Trh,233.6261888,227.9487211,233.0949777
Ceacam13,204.3936658,231.1862034,218.9085193
Rbpms2,596.9081218,268.4022734,264.778155
LOC100046100,202.7060136,205.0383925,209.4146434
0,17821.51157,6857.110237,7391.159477
Gm4295,205.0517112,204.7431061,263.7386945
Rragb,251.6863982,332.21605,397.6276093
Vash1,48449.12612,49076.82339,56793.64586
Pnma5,198.6344788,197.764695,215.5523743
Ssb,5782.825091,4130.976371,5370.888619
Hace1,357.7231442,461.4661764,601.5502307
0,223.7098417,212.9658473,231.9292791
Lect2,216.1932373,213.9045511,228.8832593
Mmp16,261.6462221,206.3466202,224.0033105
Rabgef1,226.1806836,263.3693836,365.9093441
Tnfrsf19,457.4094806,248.2560943,242.2035339
Catsperb,223.1870194,232.6496064,238.5071666
9530002B09Rik,216.3661333,212.252535,215.91079
Gm5396,5951.581803,6492.232737,7750.07053
Olfr222,212.2705358,214.2917986,226.1382575
BC054059,225.7542188,258.786685,281.3869057
Traf1,242.5163188,238.8025434,280.3015255
Rab2a,1012.294129,2101.649874,1756.104065
Necab3,250.3638659,255.9550657,266.9290932
Cdkl2,291.6852367,337.790723,276.752012
Mrgpra8,223.5390791,209.2567488,236.3024957
Nom1,286.8299715,373.9229327,390.0692034
Gm6749,209.7374573,221.6807457,233.1067343
Tprkb,29203.84228,41561.08993,35837.32816
Sf3a1,893.4862182,1556.62294,1511.142292
Tmem194,297.4901655,306.145248,348.5588786
Awat2,242.8936994,219.9411606,237.2701184
C330013F16Rik,237.3080245,211.3904089,239.086818
0,246.2382112,225.290795,241.8080793
Pla2g2e,224.8263148,230.6178591,262.174853
0,215.4830233,225.2138405,224.9689239
Il13,210.004877,208.7148059,229.0729695
Pipox,398.1235294,479.434933,677.622423
0,237.7365512,217.5251698,232.8904339
0,269.6278242,240.1455125,272.1769536
Gm9835,228.6340839,227.420608,233.8434175
LOC100045701,229.808277,242.0170425,231.6506898
Rad50,276.5292982,304.4587789,344.4784518
Paip2b,458.4351512,713.3135389,766.5408225
Notch3,407.800867,259.1466932,252.2366989
6430531B16Rik,328.9426764,306.6955786,345.994927
Rab40b,393.6330524,324.2403736,316.2104123
A930007D18Rik,265.4453121,406.8972461,351.2757607
Arhgef18,627.1732952,804.0290991,785.8636098
Zufsp,453.5053615,377.4347823,466.4591239
LOC100044543,258.9020121,246.5081748,243.1868959
1700084E18Rik,244.2590403,227.6689127,261.4166709
Pdhb,514.3226194,444.8803157,412.3220109
Ptprn,244.7152806,236.101912,265.5135261
Nhej1,479.6955806,609.2491741,702.0456295
0,270.5949203,274.3687148,276.500145
Gemin6,254.5213179,245.7437859,240.606807
LOC100042104,257.3310748,227.8466111,241.2846148
Tmlhe,287.4776324,291.5412336,342.8159925
Itgb3,338.7803952,656.347743,715.5001216
0,250.4241633,251.597593,236.7765732
Acp6,1328.173181,2050.134263,2363.985214
0,231.8764639,239.7934652,225.8998389
Olfr1338,235.8976682,218.9918436,247.1041184
Ttc8,557.4126712,787.2671239,729.2613155
LOC100040235,254.1246673,274.3187773,362.9933275
Htr3a,227.9111624,234.4357543,266.9775377
C030019I05Rik,249.3935573,329.25197,416.6193584
Prickle4,253.39235,266.6587241,284.004872
LOC432958,359.4646821,264.8670727,279.6465582
LOC100045154,231.3241767,225.3340073,226.6332061
Tnfrsf9,238.1627176,230.0789659,254.3592059
Suv420h1,732.739353,992.294082,1081.102587
Gm10762,350.9929776,236.1344336,264.6412786
LOC633924,473.9764536,572.3554357,735.2668711
Gm5736,427.9971342,243.8224718,256.8036548
LOC100048515,261.1055033,259.9832032,287.5791307
Gm15761,305.5723305,224.1987532,237.741077
9330175M20Rik,3411.721509,1544.930905,1712.161934
Ubtf,1657.677347,1055.553345,1369.004351
Smurf2,693.5432058,986.9995223,1171.950135
Rmnd5a,543.2222964,813.745885,1536.235058
A530010L16Rik,257.3924361,239.8861693,281.9421373
Pik3r1,4410.913738,4050.142523,7235.560057
0,241.0286861,252.2958782,259.5192555
Myo10,354.6524909,249.6999532,257.2601168
1500010J02Rik,2785.647067,2133.743976,1857.516878
0,5817.480268,4693.110605,4209.645123
Irak1,1503.067792,944.226257,785.1871591
Fam82a2,327.5590236,460.9762711,472.8912082
Ramp1,453.1625388,484.644418,568.4174598
Gm4650,267.702107,333.2177405,307.8512718
F5,302.3497097,265.78349,302.4617123
1700036A12Rik,294.5271045,259.3165036,247.0678393
4930588G17Rik,252.5719152,224.3073643,247.2922345
0,253.2004509,251.1217652,253.3931077
0,562.5345755,424.1472623,640.0289716
0,248.3901321,258.9946223,276.2754552
Gm2184,263.822703,235.8593695,237.810207
Tpk1,1346.93953,1088.786425,1132.041401
Bmp2k,646.5968758,4977.631793,5254.726011
Mup4,240.2385933,219.557701,248.6348916
LOC100047288,1905.95134,3964.234065,4149.666001
Gm5505,271.4917145,219.3652248,247.2823952
Sprr2j-ps,236.1336476,236.7009025,255.694998
A230051N06Rik,301.3979042,284.82529,312.1328643
Nms,246.4084427,224.6356382,234.9913014
LOC546711,2695.315975,2141.76599,2919.419391
Gm2952,35747.02136,36697.0189,43527.01486
D5Ertd798e,441.3400191,334.8052848,350.1375109
Klrb1a,235.6428727,232.506048,226.6673434
Grhl2,285.6815,241.5980518,260.8270355
Sumo3,696.8920852,716.53486,750.4546084
LOC100044816,579.6863012,262.1964989,286.1771343
Dpysl5,4850.329268,1641.895079,1787.851255
Ubxn2a,495.1587109,449.158342,616.6506723
9430078K24Rik,362.6718309,325.6306877,350.5710793
Gm5958,242.8829348,241.3878955,277.4961389
Gm8386,256.7352591,292.514563,281.083518
0,322.8631545,291.6955139,319.2522525
BC019943,4074.012542,2341.372149,600.6097105
Gm6033,244.825087,244.4421925,223.785602
Gm5878,34203.93639,61840.51159,57772.24618
Ear11,270.2964003,256.7069502,241.5468625
Mkl1,377.4919194,359.8201634,356.6412602
Krt40,245.3226609,265.9767836,228.7866102
Hmgb3,6046.101915,922.8154314,1029.270626
4921530L18Rik,239.0536545,232.7260805,214.7159618
LOC100045065,1024.810449,1688.574379,1404.882591
Add3,2286.77876,2921.031391,2629.140168
BC067068,1493.533496,2172.35071,1791.969116
0,248.8532318,242.76042,232.9962018
0,286.37508,1280.953074,1066.71176
Slc16a10,272.9384118,238.3656711,214.8313045
Adam34,283.2244824,246.1347311,224.8584002
0,26845.90125,10960.43777,10928.7439
Neurl4,291.3977945,504.9544689,497.1306141
Ccdc40,260.6541145,256.6501302,233.218968
Lrtm1,237.8157982,254.3814302,246.5031959
1700128A07Rik,254.9187542,262.5713984,270.8366609
Gm4016,271.5184994,286.1456557,263.2866913
LOC100045643,230.262657,283.8871652,241.3145084
LOC100047153,251.4248367,315.5234575,265.0687086
Dhcr7,499.3213618,1576.147835,1408.80752
Sult4a1,773.5967703,444.7898773,336.7178859
Gm3443,262.3637191,354.7268993,372.871527
Pbrm1,302.0299452,425.8679191,390.0147725
Pcm1,598.1979233,791.9775941,861.1027464
0,4269.675059,32594.14585,30326.01858
Nrsn2,807.5165897,1442.037417,1372.964691
0,286.3524697,354.384343,319.0737157
Nkx1-1,281.4427279,265.9745427,226.8326923
Pard3b,229.7973682,251.079292,218.0898939
Klhdc7b,286.38565,398.1336318,392.809613
Ythdf1,7966.026064,4597.323337,5417.899916
Hmgb1,20003.60313,16502.29507,17287.44559
Cenpv,3622.667892,1758.70344,1945.230974
0,226.0665345,259.9195045,660.9529018
1300018J18Rik,1067.323082,2876.20838,2750.638988
Gm8850,812.6144333,973.2942077,972.4320789
Atf1,331.2111794,429.6633427,475.6373618
Crh,211.5894691,227.8932211,199.2486084
Rpap2,295.2230806,325.6619802,309.0414655
Ucp1,230.5737924,219.2391243,202.8258936
Erp29,524.5422206,597.5856823,579.3965464
Ergic1,364.147517,488.3341902,516.1218552
Xlr,211.1718742,216.6649548,212.8970873
Gm3519,222.3672858,220.3885016,216.2791534
U46068,218.3036676,226.9297693,245.2503791
Gm4978,19874.76527,12459.09124,12496.22755
D430041D05Rik,7333.817555,1157.526254,895.6841775
4833442J19Rik,1334.361073,1101.027264,1238.497634
Gtpbp5,1187.377265,1777.637419,1680.31171
H2-Q5,606.7987724,931.1606052,893.31462
Tnp2,211.33753,209.6697302,190.1982652
Spag16,227.4783724,208.745065,197.2687736
Agpat3,3530.257381,6047.217895,6585.818936
Zfp512,365.5965482,580.5873484,493.9716039
Scrn2,1211.820093,1522.112218,1427.05973
Numa1,12793.67747,14876.97175,14706.58888
Rb1cc1,501.5620373,879.4567916,891.7173916
Vamp2,1113.117529,3485.300886,3242.678268
LOC100045795,210.8229848,192.5979895,197.1487157
Gjc1,405.4868597,202.4161284,216.031655
Pramel6,223.3784855,196.786273,199.9799409
Ccdc60,199.6318636,189.7008491,193.8645768
4930432O09Rik,247.5849903,203.251828,202.9270774
4930406M16Rik,227.0231394,228.5825866,270.2020348
Nr3c1,4230.91919,11870.41658,12662.18227
0,183.2581033,192.86415,188.0970661
Olfr1038,197.81091,199.5002889,184.5000007
0,4829.445485,208.8464398,224.646332
Taar7e,177.2517964,189.4048482,179.0714475
0,13611.6989,9508.564773,11792.2332
Spata7,299.9059103,282.0621493,363.5277882
Olfr1250,196.7335779,201.3970559,174.6366527
2810001A02Rik,188.3993785,204.7977468,192.2407411
Gm13907,223.6997997,286.9795475,265.2686082
Atp6v1e1,1743.562299,5054.608732,5243.794515
Clcc1,199.9396018,207.2215695,217.2428328
Gm11428,190.5637455,218.8774691,209.278892
Tbk1,274.0299064,386.9150052,416.6064125
Gm8528,174.4490297,187.9792482,200.6842532
Idh3a,1233.432384,2680.121357,1640.226643
LOC100045988,697.0887203,249.4078898,216.7265073
1810030N24Rik,204.36316,263.8699398,273.9283073
4930511M11Rik,193.2376112,211.5900198,230.6403443
2310043J07Rik,190.2727321,207.6328436,245.7639618
Ireb2,223.2928764,252.5567291,303.066033
Gm885,56316.72903,52828.41552,58528.44093
Fbn2,4916.967588,787.13078,790.8921773
Trim72,204.6912203,235.4749682,230.601662
Cd200r3,192.8470424,194.8976914,229.066173
4930449C09Rik,192.4296809,202.3346909,217.9120098
Prss45,193.9728082,208.7315345,227.6588923
Tmem188,612.6966561,1091.845513,1162.452508
Etl4,308.2039194,262.4450745,226.4248309
