gene,h4_mean,h24_mean,h48_mean,h72_mean,d7_mean,d21_mean,d28_mean
Wfdc18,92.36859422,89.33224806,72.68821258,86.1081664,76.30364645,74.50757282,74.30113785
Ephb1,263.0199066,266.0951114,258.2778185,317.4111381,288.8083404,219.4305323,262.9298186
Fer,104.8268368,104.6780855,99.58249045,128.8882394,114.9767406,85.18801276,98.95593917
Fer,123.7185271,139.0648591,127.0972395,135.5457617,138.8079556,117.2598229,128.1638579
Fasn,516.8082517,543.892687,380.1416642,472.7412351,461.0581941,398.0496302,434.4100866
RGD1559708,1983.6554,3193.011943,4085.664131,2606.803409,3133.154456,2660.900591,2891.32893
Ldlr,229.7835,248.7224833,210.1583999,250.0651232,216.4208734,156.3799192,197.229861
Nefh,566.5863476,597.2753894,281.3587003,402.853904,363.1215606,518.5937232,470.0754389
LOC102555167,179.8594198,238.7234694,256.975305,273.5366783,279.0645386,254.7096322,284.4205253
LOC102555167,369.0161218,468.7216014,445.2577759,506.1028926,503.3552663,521.1348096,518.3612098
Calm3,2090.976966,2779.570247,2876.061417,2454.260869,2619.188334,2300.07688,2053.827927
LOC100911545,534.5968673,553.3700372,476.3458793,557.6872849,501.1978995,438.0585915,473.9583792
Rpl18a,3653.610437,6617.124512,6893.846276,6174.802113,7012.380084,4933.880217,5964.434749
SNORA68,7568.735761,12870.48369,13481.72219,11205.63852,13210.86764,10374.75181,11927.57517
Rps4x,5958.714177,7831.802309,7010.690425,9523.846755,8203.927927,5988.837377,8503.968945
Rps4x,4378.31399,5311.382414,4665.171844,6049.838464,6060.778753,4360.340641,6190.141464
Sftpc,97.99189761,100.8689488,97.22495514,112.1608197,104.1037552,75.5121536,97.2161894
Fgf1,233.0608138,196.555983,209.4665433,156.9101671,152.850196,237.6686408,174.2782793
Cd74,550.6605888,453.4846188,445.3472577,358.2545599,477.2341109,599.7526078,513.8120276
Cd74,911.5710983,785.4153747,764.2133666,820.5725015,805.6023704,811.5015257,746.217437
Calm1,1500.417259,1330.643289,1425.09198,1334.022719,1631.67212,2038.458108,2177.252408
#N/A,60.54509129,51.49676269,56.05215316,46.50893648,41.12068869,62.12404595,46.17713725
#N/A,63.40955155,49.57496369,45.539002,47.36927269,42.06132956,51.84088091,40.71230855
AC109737.1,142.8553551,130.6371505,137.7898571,129.9135253,131.2755147,140.9018216,128.6696031
Fcgrt,513.8614333,445.0853505,613.0294358,467.8950377,684.051354,815.8780612,748.6578411
Fcgrt,489.2466702,466.1482399,925.9340696,548.0761138,1091.460543,1345.263226,1172.681559
#N/A,69.46495388,69.30303897,54.42521078,71.16463192,59.17335289,54.34810439,55.65109039
Rpl26-ps1,3164.167074,3597.414925,3387.627238,3218.701069,4090.641195,3310.863502,4315.714222
Prm2,66.76595217,65.39938708,66.2143409,67.43703486,57.45841923,60.75046995,58.46584106
Tnp2,39.86022779,39.9010831,37.98503089,43.69850849,38.81015282,34.58342794,39.61431215
AABR07031674.2,71.0602002,67.80256726,65.24470406,78.58961288,65.65678186,56.02489574,58.75586054
Myl3,141.9957054,155.8529897,174.2892403,186.0681236,166.8552505,162.1364488,158.84896
Mt-nd6,296.2193971,224.2632848,193.1912341,147.7476893,181.0335194,251.970132,162.9621276
Mt-nd2,13427.26219,9527.667394,5249.698619,7881.572622,7358.673229,6265.028444,8265.790515
Rpl7a,3592.39243,5539.970639,6907.403937,5851.559927,5494.379686,5774.105812,5732.284696
Rpl7a,4313.402203,6053.91149,7292.331319,5858.644767,5966.331043,6313.327109,5863.217394
LOC100361008,4279.480465,5870.405022,4354.444681,4973.066709,5122.448397,3308.37015,4466.739503
Rplp0,6500.608919,9342.94987,12802.39464,8990.054235,8287.981659,9852.066674,8073.423858
Cryba1,64.76305599,54.80164949,57.23766574,56.61632382,46.26212657,58.29537835,50.33908358
Cryba1,44.51960289,36.69173264,42.50479432,35.25924629,36.24796558,37.24003766,37.56031708
Rn60_1_2172.1,1333.153473,1532.53797,1384.273254,1363.21839,1488.244975,1294.089638,1597.779971
Gabrb1,223.2805213,171.812903,187.7012916,163.0011346,150.2517835,246.1894409,189.3882617
Gabrb2,46.57802113,46.75440209,51.25956271,46.04589797,48.32975008,53.32166031,48.33247663
Gabrb3,41.49496219,44.6054087,51.80217599,53.23359327,50.49188296,39.11421428,44.64831232
Apoc1,504.9759803,269.4814016,560.3260768,1300.856199,3101.590728,720.2894627,1058.656519
Si,25.22980605,25.98113169,22.78505619,27.41188419,24.15656907,23.24250597,22.51191061
Apoh,31.49989113,41.31256722,33.98663855,37.02354584,38.44172752,27.71617888,33.14455097
Apoh,38.3032398,41.81111892,40.43868335,53.95590774,48.87565846,33.71799839,42.46806491
Pfkfb1,91.28311503,93.07468232,81.26277684,98.96909811,76.99230526,64.05125197,73.87279805
LOC286960,351.8693168,311.3526183,252.5192877,339.614927,269.8199548,308.9371914,282.6907191
Hspa2,348.333532,441.4032984,266.0573415,370.7314838,405.492773,400.9015806,540.0121295
Mat1a,181.9680882,145.4005522,160.3335115,141.2866898,124.3569795,167.6564225,133.3841934
Myh6,85.07006272,102.0633213,102.2165162,116.7647499,117.8587842,100.3757972,104.6862978
Myh7,23.41102766,30.00517637,40.55968129,27.71412978,33.29091997,36.71751784,34.44755622
Myh6,109.7204761,127.0361629,176.7482006,134.7689391,155.0246328,153.5273388,130.1506562
LOC100911186,1228.679374,1269.565298,1210.784196,1392.971364,1492.968335,1329.188584,1579.439857
Kcna4,178.8208596,202.2215095,162.941315,206.2574529,176.5433735,155.408756,159.5399545
Kcna2,133.1912003,132.6487574,116.3734893,147.5969567,121.0533174,110.5637119,117.8339662
Alpl,374.7189105,442.0021919,401.5046613,369.2275861,388.2675292,369.6909369,395.1260252
LOC103694903,953.0113012,973.4942838,505.5327323,1457.903345,906.3403662,583.4137314,822.297388
Ppp2cb,615.6546312,848.9572148,601.0036275,878.350156,718.6058828,571.5293595,701.6155641
Cel,213.9376934,227.3947916,263.8255292,281.5968055,241.436773,199.560393,206.6376099
Il4,83.16415579,68.01853833,71.20132102,65.22334325,63.21276072,81.04469056,63.98730583
Crybb2,207.7513987,201.5816381,201.9865637,205.0567894,200.0941591,194.4024828,189.940665
Fuca1,887.5330088,900.9177073,1176.800819,1613.08729,2447.648994,1386.54991,2044.64547
#N/A,73.16779583,76.8878965,91.23399077,82.83998897,83.98868506,87.27415924,84.21472082
Myh11,153.5239406,127.5032427,186.0179389,172.702857,150.4113174,199.1060257,228.9617086
Serpina1,77.85401025,90.573612,69.13088081,93.0347571,90.15828954,78.42376091,88.10559542
Serpina1,186.5874464,189.1184851,181.6580005,208.1238828,181.2703986,174.1562319,176.7279077
Kcnb1,129.6351769,140.6480657,132.6090636,132.9855527,125.1921251,161.8344945,126.1319804
Ptms,4007.379772,3976.256834,6033.705213,3312.660733,3040.772533,5792.931912,3253.122876
Prps1,217.8916112,267.6877765,222.7553021,172.2701753,176.6513073,247.2085239,189.3946288
Prps2,50.48641351,54.92000181,63.41001035,51.27898735,45.1233371,73.28948606,53.79193068
Map1b,92.82056325,95.2154533,99.4099777,95.47960628,88.14622446,99.50022374,84.73308801
AC098563.1,15.95726573,18.64956499,12.17647241,14.80037823,13.41779036,96.12287393,12.95334374
AC098563.1,88.35221714,63.46024181,43.7867056,70.94214564,46.87577226,60.40274824,48.31900947
Hnrnpd,384.6361362,541.9839097,388.0062074,440.5346867,391.7690959,349.3826921,375.1076837
AC098563.1,2620.390038,2267.142097,1685.915869,1152.924158,3610.99091,6593.431792,7031.663511
Tnfrsf4,105.385921,126.9423349,99.15077304,107.8032344,100.5741524,97.92553018,96.20490516
Ccl2,2211.817016,3434.262169,2007.098162,1348.380099,451.375115,342.0549521,328.5261244
Ccl2,4434.583675,5185.844484,2664.928023,2060.889616,694.695812,305.4052971,443.3457652
Jun,421.0643364,360.147773,443.8718484,338.3252314,346.0547507,413.5399449,345.0275681
Gria1,158.9303157,138.9387395,154.1732398,157.1574031,141.6828286,163.1003372,150.943854
Adrb2,137.4055763,104.1681259,107.4530716,125.3324198,127.8282744,136.1976761,130.6794961
Alpi,213.2925961,184.8906504,180.9506619,169.4674571,148.7318084,169.6765823,165.7360154
Kcna6,41.37357037,39.30074084,43.31911963,32.70422162,34.64532014,50.56181476,37.55979634
Rps16,7153.896796,8618.355322,9740.801238,7774.322772,8630.648886,9361.043544,8752.216886
Map2,73.86447296,69.85694948,61.50497001,65.50809382,73.46093645,105.7528085,74.26844876
Lipe,322.9041715,350.7333553,398.7177221,273.2304607,284.9026578,406.066131,310.0300509
Pla2g2a,420.7082624,1334.29185,617.0760179,196.1899104,175.3621592,189.8265823,156.1484597
Myl4,157.7600576,118.9686741,120.093773,104.2110833,104.5259551,178.863427,118.0224743
Myl4,92.59770259,92.29349925,75.15815377,68.0612263,71.92980035,85.70851923,78.83074932
Rps3,3510.218278,5408.401913,5450.331854,4756.166707,4478.104221,5037.403684,4849.742038
Rps3,6289.564424,8767.54292,10031.44258,7422.011186,7445.673349,9209.581259,8255.992386
Pzp,16.42900521,13.09105883,15.10478213,13.14644272,13.25158495,16.75208062,13.75373368
Gjb2,497.9219372,452.1487352,637.2473353,573.6297137,744.5743696,817.2344734,822.7677588
LOC100360449,5665.860844,7062.409337,5378.976478,5929.297426,6316.493167,6148.306376,7091.623924
LOC100360449,4123.093798,4974.000549,4200.724707,4153.180636,4313.847649,4446.721244,4465.711639
LOC100910336,3482.897343,4948.254689,6408.528892,4667.260109,5117.832245,5476.451638,5068.089215
Sag,116.4633235,104.2494189,123.8757486,85.40262267,80.42183455,133.1476209,89.22641255
Gabra3,96.82889241,81.42005782,80.18937489,86.52423664,62.58353736,66.95976041,68.03538734
Gabra5,96.18270667,75.82079579,62.6640175,70.41584847,60.82709696,77.29804471,75.76412032
Art2b,25.02795807,24.29377244,24.94427419,22.61989597,22.36901863,35.11271385,22.82260658
Itga1,182.2613993,223.0000777,349.4208378,176.5261781,203.2120389,236.6365356,162.5821895
Alox5ap,645.024321,646.8381252,796.5262272,713.237332,562.0180797,575.6350911,504.01425
Csde1,1410.33965,1481.808256,1134.788432,1281.704952,1507.037973,1152.07809,1745.697745
#N/A,38.0101342,42.4433018,44.55280721,49.62865648,42.31884178,37.73482028,39.63416462
C3,360.3048836,273.3732328,251.1675463,201.7515055,506.3818694,869.6332185,535.7322838
Tgfb1,367.0856518,320.8768715,1024.190145,426.383081,625.2167378,752.1847803,499.9337824
Nup62,109.6244655,155.8672835,182.3513185,180.1904893,157.5155938,129.8603964,128.8836693
LOC690096,4452.141912,6849.571252,8275.856142,5586.347569,6834.784524,5688.451542,6807.579966
Hmgcs1,3387.8383,2948.23554,1231.294889,1494.364379,974.743985,925.4820591,924.9236951
Mx1,240.6953579,206.2377393,413.2765227,210.533252,421.8014719,596.4514934,480.7527988
Mx2,370.3545938,337.7902487,452.0191217,326.6052733,480.0114398,565.0765926,656.1432742
RGD1559972,5429.356051,8047.210221,8269.001848,9226.540681,8682.642447,5710.290585,6996.905717
Syt1,31.61703601,42.01828066,33.15418142,43.78700149,41.23307481,28.74565716,36.7019372
AABR07052795.2,8788.793096,10254.75146,8584.476757,16320.05201,8834.631918,5405.780254,7107.90088
Rtn1,1523.586906,1592.405187,785.7738983,1469.045028,1353.14656,1535.968388,1427.587637
Iapp,39.32048133,42.740165,31.56576733,39.75369966,35.93885546,27.01645812,33.67265313
Myl12b,198.5170025,224.5536872,197.3927072,266.2920417,368.2810822,160.00698,295.2113865
#N/A,28.78715006,29.6442898,30.69030925,33.80839204,29.98693188,27.54862122,26.25843845
Mip,338.8537008,317.3117519,304.3624397,386.6490942,314.9676243,247.2853591,301.9117229
Mip,116.2948485,118.5986165,107.7580968,139.3474046,127.7959281,80.31567532,114.4488561
#N/A,82.05985445,93.5179325,123.6328402,74.28656785,82.58835001,159.409478,73.24540665
#N/A,322.0566268,309.2473452,425.5742178,222.1702995,264.4323284,435.6145314,240.2845116
Il4,31.01385358,32.01080531,26.61970772,32.54594007,29.29305109,26.2710942,27.64942498
Porf1,183.7081536,142.9745985,127.3384398,167.1258224,120.609822,96.80204496,115.9938829
Arhgap39,694.576608,594.7198391,688.0220432,543.2685622,622.4428125,839.6032923,676.3458247
Calr,761.3639783,918.5669259,1468.987321,1048.253105,1062.383117,1083.003942,932.765015
LOC100362830,2184.91498,3483.735675,2998.277592,3453.784976,4100.472658,2579.710488,3693.985934
LOC683961,3815.247283,6023.206425,5778.759597,5626.34711,6194.873821,4275.358504,5746.051353
Gsk3a,903.9504871,916.4667045,781.9383623,904.8666212,977.429588,845.5524189,940.5537047
Gsk3b,137.1043394,109.6661228,153.0124145,84.5962815,93.0045119,169.8796327,100.7932287
Cd3d,109.3211007,88.27519818,125.7889321,82.94883263,83.27983861,109.3186667,84.98542136
Map2,125.1281949,119.4503084,132.0419351,137.7637156,142.7880004,223.1257921,120.1882304
Tph1,35.1736388,47.07115983,32.36603167,37.85630061,35.60832784,31.37589241,33.72160796
Rpl12,2948.987258,5129.9602,5588.794262,5964.626231,5947.486909,4069.518814,5271.326477
Rpl12,2187.263331,3859.330928,4033.29528,4019.155833,4406.808619,2910.821928,3799.379042
Cd37,374.0403901,221.0221342,759.0459862,606.3254398,999.2134684,760.4076088,745.4837886
Tgoln2,129.4402135,163.2235383,91.33219389,174.5858192,152.023535,129.7525445,139.8995957
#N/A,1221.022696,748.3654703,663.1228117,876.1176639,664.9820385,667.5409808,542.888999
#N/A,1414.602715,764.4494208,610.8901513,900.6459102,627.9186079,475.9890572,524.1995278
Gck,69.8786448,59.88749546,59.17551913,63.62966631,56.66883521,58.23106754,55.84569692
Ascl2,129.9873619,136.5961265,177.2450902,111.4493542,105.7219712,235.3607746,108.3877041
Ap2a2,173.4009985,327.7571697,319.0718402,346.3981615,300.5451348,191.9789237,217.6663492
Nkx2-1,46.47502628,42.22391352,48.47264201,45.86198434,39.34906543,42.97700169,42.401076
Drd3,1542.216261,1418.510022,1335.580211,1475.400447,1275.721436,1446.020876,1305.341795
Gale,156.7074075,162.5881611,247.4737697,157.6293061,149.1276262,175.4707655,141.0394714
#N/A,1912.181533,1590.603901,1844.680083,1483.647871,1800.648689,2609.74072,1903.637755
Lcat,711.4801183,299.8846649,417.0142914,476.5663627,966.9764736,1749.705047,2107.14211
Hivep2,63.60049084,43.62812559,36.89459909,45.25531781,35.63319827,45.52912858,41.12179898
Hivep1,74.64194539,67.43158002,51.88394464,53.73962198,59.25677018,66.05027056,72.02731296
Hgf,183.4539144,134.4335417,111.7943698,109.2050131,86.65849531,221.4291784,92.56788869
Il5,275.2561251,204.7996929,237.7005603,166.460477,159.2287078,273.5626559,178.0500321
Hnf1a,280.7280832,231.2119817,273.6478583,248.8542552,209.862459,257.2095522,219.8764743
Ctsd,4020.442895,3223.85498,8763.639086,8756.729936,13111.75304,9697.727918,10800.30176
Atp5j,1330.869793,1447.040739,1709.018496,1183.333403,1476.62242,1780.894886,1688.08605
Atp5j,737.9400796,740.8735279,781.0180039,605.8230332,799.4445113,832.2557572,762.6197725
Dnm1,1971.844554,1836.480483,968.6026698,1348.302568,1944.780353,2542.607562,2197.568689
Myl12a,1734.209929,2761.964271,2756.355325,2404.501035,2355.667516,1614.894822,2027.937421
Bsg,2720.372071,3483.675733,4489.767619,3776.565034,4543.638238,4102.345081,4680.459019
Gria3,50.65451377,52.59794208,57.05383931,53.22600018,68.6710318,80.92630314,68.20020273
Junb,656.8520698,596.9907575,774.9868757,480.0968776,501.1052554,459.2455298,394.018541
Hspd1,1992.067379,2845.307572,2360.981017,2477.975839,2289.27797,1533.181334,2500.479313
#N/A,67.80877826,70.48703705,61.1805985,57.33805063,56.95253259,73.47759311,57.13846062
Krt1,94.95475677,95.63697408,93.75817316,115.4610141,99.31827598,96.52629134,94.53558822
#N/A,327.0128979,333.4926932,352.9961234,396.7224128,338.8869859,256.0201911,305.2448768
LOC100362751,5793.346414,8026.884351,10246.81059,6619.446686,7875.897745,8405.153136,8091.186336
Areg,41.47564115,42.53489876,42.8291697,46.2222458,42.93183378,35.45582743,40.38798447
#N/A,316.3942854,262.9861448,310.4100628,216.7124696,200.9080943,329.0755683,216.7178907
#N/A,73.80566146,65.72189501,43.98592497,79.49259456,51.35389301,36.93948568,45.35750608
Hmgcr,114.9751363,91.75056054,56.51196465,116.1312454,74.63444204,49.23140248,67.54625993
Cd28,36.10330542,33.89684143,39.54851451,29.05256226,27.80191971,40.80895415,31.41568416
Rpn2,958.4378816,1424.248338,2048.048627,1421.946648,1374.431762,1648.155598,1255.692774
#N/A,65.00503452,50.32550871,55.25586596,48.61976024,48.97897332,66.03077278,50.05835171
Cnga2,39.00049309,32.45170525,34.99408251,29.14682997,26.2911216,35.79133534,28.87172239
Apod,10317.32096,9631.324947,7651.812714,12511.8169,11213.23891,7368.068863,10585.34042
Furin,700.6390356,619.3837629,939.5993189,678.7890062,614.0387522,656.4943367,546.7631267
Furin,495.2783953,517.3117341,996.7322613,661.9812328,661.9556447,568.652737,447.9244611
Cnr1,76.21622642,56.18154622,36.62004626,44.75458782,46.8071985,64.57526829,60.49881573
#N/A,28.28059018,24.36162538,27.17090155,21.85500689,20.34783893,26.80664542,21.4894571
Psma4,612.5233676,753.1797566,702.2493643,633.0804947,671.403026,745.2709719,721.2070621
Drd2,190.3294966,185.1259164,152.7207317,190.165356,170.7503054,167.4144435,165.634609
Atp5a1,1209.858746,1193.061338,1051.118907,1355.744361,1454.464664,1042.401331,1484.085056
Tst,1161.795206,946.5701678,816.1186156,1065.423574,1232.282276,1564.739257,1812.577448
Tst,823.6379792,695.962714,548.3175517,648.3279002,918.8806478,1137.481072,1441.032439
Tac1,173.2823015,363.4688333,170.7250854,253.0144892,171.6248885,136.7177694,156.6269628
Hba-a2,24135.21477,20889.66612,12141.02983,11637.2521,9692.411564,8412.861707,8382.653744
Hbe1,164.0607481,146.6605182,138.4640038,116.8190958,120.2866543,163.8876878,126.5360799
Hbe2,516.0049197,423.8596727,446.265671,369.8276734,308.2181126,570.1297836,369.0963524
Hbg1,22.98290587,23.91671934,22.38665583,18.55202965,21.77438494,25.15213088,20.65181437
Mpg,250.3495136,292.5180027,293.4478516,291.487739,315.2253803,258.5267354,286.6906059
Fcrl6,138.1669721,123.8654168,139.3865417,108.5310364,99.43967352,147.8388268,106.9677434
Cspg4,387.6865593,328.9976021,478.1958606,330.2317696,330.2438577,506.1140696,398.844621
Hnf1b,96.60727699,95.37725035,103.5764763,79.58582501,75.9028319,92.63358305,84.48298462
Fgf7,74.77592874,67.53331455,69.13900103,60.87359723,50.68506569,74.72745049,57.7034712
RT1-Bb,261.4767494,324.985753,412.4120397,251.338674,301.5263965,573.2992672,240.3988521
Grpr,165.0496609,134.7567099,138.0616028,142.1629679,111.4301114,149.0652333,118.9730789
Cast,80.40690529,89.01015384,97.14254334,88.13576783,63.31860388,106.3800959,74.09209391
Cast,76.26493836,86.17602805,90.75731307,120.25308,82.11165942,73.91545481,71.45485602
Lct,154.725001,163.6552518,178.5615077,197.9562688,159.6891713,137.2971775,137.928259
Itpka,174.9326189,177.1742574,175.9047775,195.0911285,170.7195992,173.6781656,173.1436339
Fgr,134.0894958,153.090031,248.8275031,151.3441457,149.9604404,162.1791728,148.9864642
Hnf4a,269.5042672,311.1921855,303.1118273,354.3993311,352.1309539,240.4847964,299.3010243
Hnf4a,23.57243648,28.03098339,27.62952437,32.54566369,33.46981216,22.09848878,27.26205512
Crygd,239.2897533,233.1972487,215.9402236,269.2710662,241.745883,189.2720152,208.1489083
Crygd,170.3463101,186.0510433,156.884268,180.5697443,182.0766265,149.8370847,165.0711402
Glra2,53.99309877,50.92461707,43.13636981,60.03030805,61.43280695,52.99739978,59.72424978
Notch1,263.6345528,293.1138621,316.6898729,349.6776361,286.4532112,265.4484665,274.750648
