gene,Human_GBM_peritumor_astrocytes,Human_sclerotic_hippocampi_astrocytes,Human_fetal_astrocytes,Human_mature_astrocytes
RB1CC1,6.0193325,5.4998525,10.302245,6.629899167
RBAK,2.70756125,1.7160745,1.945112667,1.702279
RBAK-LOC389458,0.1,0.1,0.631228333,0.1
RBBP4,6.1230675,6.0915475,7.672201667,7.893793333
RBBP5,2.6247225,2.8055475,3.277238333,1.948376667
RBBP6,18.0009725,13.9688625,18.55465,10.25193417
RBBP7,18.378,16.778125,14.12351667,13.69195333
RBBP8,5.7496425,1.9240375,8.009876667,2.15184
RBBP9,6.566255,2.91065,2.47048,2.852425
RBCK1,1.565363,1.1710015,2.634768333,0.97975625
RBFA,0.45373275,0.48287125,0.773879833,0.20947525
RBFOX1,0.086490125,0.437243,0.912549,0.196658167
RBFOX2,3.843415,4.076545,8.582765,3.8136075
RBFOX3,0.1,0.1,0.909663833,0.110289417
RBKS,0.4895525,0.368405,0.68162,1.23845
RBL1,3.8580915,2.05057,5.972051667,1.916407417
RBL2,7.4880575,8.6147875,6.704245,10.42794667
RBM10,1.259925,0.97079725,5.44329,0.82498575
RBM11,0.0861344,0.8749975,0.172058667,0.119367833
RBM12,5.54106575,5.25148,10.301015,3.4803025
RBM12B,2.32036,2.15592,2.135476667,1.954995
RBM14,0.94899975,1.278931,2.926903333,2.050923083
RBM14-RBM4,1.02378,0.1,4.8384,0.1
RBM15,1.3475625,1.643075,2.740428333,0.75716975
RBM15B,1.34329325,1.48544,4.223676667,0.720463167
RBM17,4.1393125,8.886105,6.298915,8.940548333
RBM18,3.182675,3.0488825,3.611528333,2.648345833
RBM19,0.7306985,1.2569595,1.992442,0.839969833
RBM20,0.12452775,0.1,0.298594167,0.1
RBM22,7.7039925,7.650205,8.77359,6.368549167
RBM23,3.097489,5.347835,7.366626667,4.293925833
RBM24,0.3187976,0.2575085,0.203445333,0.10912625
RBM25,16.8835125,14.3186775,57.75833333,14.41045417
RBM26,7.2410425,10.953035,14.30525333,11.78459
RBM26-AS1,0.327692125,0.651313,0.08696235,0.361425833
RBM27,7.4893525,4.06948,7.802446667,3.835695
RBM28,6.28439,7.2425425,6.43388,7.0818725
RBM3,11.6818625,12.9998275,14.62698667,8.4106425
RBM33,2.7771325,4.2496375,5.394758333,2.94619
RBM34,10.355068,9.117665,9.402366667,6.595686667
RBM38,0.19165225,0.2671244,1.27211,0.33832125
RBM39,34.064075,37.83025,46.7205,27.92476667
RBM4,7.5749225,10.4954975,16.52534833,6.140318333
RBM41,1.96976625,2.698345,4.221067333,2.316063333
RBM42,2.86380375,2.609476,6.610551667,1.789097917
RBM43,1.2326545,0.91818075,0.9998225,1.2727175
RBM44,0.2577806,0.07652225,0.173872,0.103118583
RBM45,0.996588,1.23928525,0.8264855,1.382124583
RBM46,0.11239675,0.0770783,0.229719183,0.1081205
RBM47,0.95742675,0.64864775,0.08765225,0.1472645
RBM48,4.14100225,6.947515,5.504786667,3.114895833
RBM4B,4.305465,4.590115,9.648325,4.912325
RBM5,15.2526,24.841025,28.51511667,19.32595
RBM6,5.79931475,8.41594,19.48343667,11.27613917
RBM7,2.31520525,2.50742,3.916988333,1.1599055
RBM8A,5.06669,4.659765,7.94762,4.3236625
RBMS1,2.44574105,0.935371,0.107533667,0.118244167
RBMS2,1.11778,1.590435,2.147543333,2.1985925
RBMS3,1.096887128,0.746802,0.632727667,3.592965833
RBMX,26.4188075,21.5909,31.21781667,13.750845
RBMX2,3.5669025,4.4447405,5.344061667,4.750719167
RBMXL1,2.18875175,2.99005,3.511646667,2.313391667
RBMXL2,0.08074555,0.1,0.1,0.1
RBMXL3,0.1,0.1,0.1,0.1
RBMY1A1,0.1,0.1,0.1,0.1
RBMY1A1,0.1,0.1,0.1,0.1
RBMY1A1,0.1,0.1,0.1,0.1
RBMY1A3P,0.1,0.1,0.1,0.1
RBMY1B,0.1,0.1,0.1,0.1
RBMY1B,0.1,0.1,0.1,0.1
RBMY1B,0.1,0.1,0.1,0.1
RBMY1B,0.1,0.1,0.1,0.1
RBMY1D,0.1,0.1,0.1,0.1
RBMY1D,0.1,0.1,0.1,0.1
RBMY1E,0.1,0.1,0.1,0.1
RBMY1E,0.1,0.1,0.1,0.1
RBMY1F,0.1,0.1,0.1,0.1
RBMY1F,0.1,0.1,0.1,0.1
RBMY1J,0.1,0.1,0.1,0.1
RBMY2EP,0.1,0.1,0.1,0.1
RBMY2FP,0.1,0.1,0.1,0.1
RBMY3AP,0.1,0.1,0.1,0.1
RBP1,21.0799775,21.648775,12.19125,17.9706275
RBP2,0.098943125,0.12640225,0.1,0.137269083
RBP3,0.1,0.086050425,0.1,0.1
RBP4,0.09481025,0.37950575,0.117555167,0.268045083
RBP5,0.1239995,0.1,0.105804333,0.1
RBP7,0.6418615,13.54483,0.1,1.6613945
RBPJ,6.7371725,15.52385,12.43896167,6.870825833
RBPJL,0.085103175,0.082964275,0.1,0.1
RBPMS,2.42909975,0.825965,1.020436,1.40488575
RBPMS2,0.2975705,0.122627625,1.499459667,0.258462917
RBX1,10.6251125,26.524025,20.629115,23.82310333
RC3H1,3.5689275,4.91664,4.827333333,3.0470425
RC3H2,6.5227775,5.8676975,6.142458333,5.5594325
RCAN1,17.35072,14.08018,4.125033333,5.1634275
RCAN2,4.130389,11.525385,0.200328667,0.872789083
RCAN3,1.13323825,1.64317,1.741746667,0.4321975
RCAN3AS,1.178035,0.1,0.1,0.1
RCBTB1,4.904279,14.865875,1.756666333,4.506103333
RCBTB2,1.80704175,1.95686,3.262828333,1.51629225
RCC1,0.37712,0.1,1.686581667,0.12449275
RCC2,4.2530575,4.2233625,7.87725,2.497029167
RCCD1,0.63736075,0.60374225,0.46727,1.07066475
RCE1,0.2833625,0.66018525,2.241063333,0.322378583
RCHY1,2.65842,2.5966,0.82978,2.8112875
RCL1,1.90226825,2.448884,3.988615,3.042213333
RCN1,30.770635,12.5657375,26.93138,18.20857917
RCN2,41.6244325,23.8256,17.36030333,25.99710083
RCN3,0.065064825,0.1,0.1,0.1
RCOR1,3.36615425,3.020385,8.289386667,2.654276667
RCOR2,0.1004781,0.152964125,1.584048333,0.1
RCOR3,6.2301675,7.196565,9.51232,7.778979167
RCSD1,0.058672575,1.16694575,0.098086117,0.289786
RCVRN,0.12284865,0.187734,0.1,0.1
RD3,0.077844175,0.093314325,0.1,0.1
RDBP,1.27228075,1.2254265,0.966418,0.91765125
RDBP,1.2737235,1.230237,0.977248,0.919173917
RDBP,1.2684685,1.229804,1.062998,0.926381583
RDBP,1.26224375,1.2119875,1.077471333,0.919867917
RDBP,1.27857125,1.21766325,1.075953,0.920315167
RDBP,1.26834875,1.19590375,1.081419667,0.912651333
RDH10,10.778905,1.33749675,2.064432667,2.217131667
RDH11,18.109425,17.490375,13.323745,23.08414167
RDH12,0.110826975,0.24675275,0.512716333,0.159224917
RDH13,0.20874475,0.2058655,0.948241167,0.257898167
RDH14,1.703347025,2.8003025,0.825727167,1.178028583
RDH16,0.10401225,1.11246725,0.132137,0.169198167
RDH5,0.998155,0.1,0.404678333,0.1
RDH8,0.1,0.1,0.1,0.1
RDM1,0.21537825,0.18799425,2.101996667,0.156474
RDX,46.66918,32.489275,21.76529,16.23776667
REC8,0.8450565,0.962784,5.272258333,0.751157583
RECK,2.85969225,1.8793075,0.645035333,1.830025583
RECQL,3.3316,2.494225,1.531385167,1.54963725
RECQL4,0.073776275,0.08731305,0.845889,0.1
RECQL5,0.31405115,0.7136475,0.667241833,0.526633
REEP1,2.25746,2.651085,6.466916667,1.1010715
REEP2,0.51814925,0.4042205,1.496296667,0.466270583
REEP3,8.811045,14.8157325,4.196926,4.6817475
REEP4,0.0677439,0.2682245,0.1441475,0.132241
REEP5,22.044125,18.6401975,6.337463333,12.49000083
REEP6,0.1,0.1227885,0.090387267,0.12551275
REG1A,0.10775875,0.1,0.1,0.1
REG1B,0.107869,0.1,0.1,0.1
REG1P,0.1,0.1,0.1,0.1
REG3A,0.1,0.1,0.1,0.1
REG3G,0.1,0.1,0.1,0.1
REG4,0.118046,0.107022,0.1,0.1
REL,0.894553,5.5131025,2.248962667,0.955155917
RELA,4.272755,4.3626575,8.157738333,3.942026667
RELB,0.317533,0.150661625,0.941323167,0.10688225
RELL1,2.4997325,2.982635,5.636735,3.013285833
RELL2,0.076951,0.087623125,0.1,0.10138875
RELN,0.057525665,0.77979125,0.4626765,0.131230083
RELT,0.28986785,1.069289,1.357726667,0.370047417
REM1,0.1,0.1,0.1,0.1
REM2,0.11020575,0.08349905,0.63512885,0.1
REN,0.1,0.1,0.1,0.124001583
RENBP,0.1,0.19825275,0.1,0.1
REP15,0.225892,0.114012075,0.109823,0.111484167
REPIN1,3.7894675,4.14324,6.515576667,3.155329167
REPS1,10.03911,6.8436625,13.27038167,15.29340167
REPS2,0.185696725,4.561155,0.593529833,0.544151083
RER1,4.950535,6.3487625,5.80095,5.214029167
RERE,2.7657173,4.94524,9.308236667,5.994684167
REREP3,0.0943005,0.241626,0.813281667,0.103820917
RERG,1.10612115,1.623026,0.418401667,10.70422417
RERGL,0.1098073,0.11507,0.1,0.326497833
RESP18,0.1,0.1,0.1,0.1
REST,4.2863855,4.5960975,7.11345,3.5313525
RET,0.21082645,0.091916175,0.2076535,0.107637
RETN,0.1,0.1,0.1,0.1
RETNLB,0.1,0.1,0.1,0.1
RETSAT,1.869745,2.9647025,0.943005667,2.740888333
REV1,2.809555,3.9707875,4.747256667,3.23235
REV3L,7.4826125,6.1154475,12.53948167,4.545144167
REXO1,0.05016255,0.080564275,0.473773667,0.1
REXO1L1,0.091274963,0.034676913,0.083734303,0.1
REXO1L1,0.135425463,0.032011463,0.083734303,0.1
REXO1L2P,0.1,0.0877936,0.1,0.1
REXO1L2P,0.1,0.08934545,0.1,0.1
REXO1L2P,0.1,0.0901454,0.1,0.1
REXO1L2P,0.076469035,0.090162775,0.1,0.1
REXO1L2P,0.07647072,0.090162775,0.1,0.1
REXO1L2P,0.07647072,0.08934545,0.1,0.1
REXO1L2P,0.07647072,0.090162775,0.1,0.1
REXO1L2P,0.07647072,0.090162775,0.1,0.1
REXO1L2P,0.096325425,0.090162775,0.1,0.1
REXO1L2P,0.11618025,0.090162775,0.1,0.1
REXO2,8.9891975,10.1365875,7.652691667,8.605318333
REXO4,0.305571,0.70451725,1.36196,0.327663417
RFC1,6.7425375,6.68077,7.732765,6.189771667
RFC2,1.55086575,0.79063875,3.521403333,0.85874875
RFC3,3.8787975,1.0234505,3.883778333,0.594028167
RFC4,0.1,0.1,3.075933333,0.1
RFC5,2.87091,1.767665,3.582601667,1.31282475
RFESD,0.182772,0.34022625,0.089050617,0.3520885
RFFL,2.35552,14.6020675,3.915153333,2.321666333
RFK,3.79597225,1.67666475,2.347771333,2.1978175
RFNG,0.3306765,0.50614625,0.865788,0.328721583
RFPL1,0.0999421,0.1,0.432284,0.126909417
RFPL1-AS1,0.19261825,0.0988284,0.115552333,0.419265583
RFPL2,0.093527325,0.1,0.092140533,0.1
RFPL3,0.1,0.1,0.1,0.100728333
RFPL3-AS1,0.308498,0.21521175,0.140738167,0.207049417
RFPL4A,0.1,0.1,0.1,0.102760083
RFPL4B,0.1,0.1,0.1,0.1
RFT1,1.39787075,2.1507725,1.314758,1.802596667
RFTN1,4.4337025,0.1448382,2.331103333,0.473050167
RFTN2,14.7534025,35.068,12.96910167,36.38086667
RFWD2,4.01374425,5.3470025,7.224156667,5.169258333
RFWD3,2.15997575,1.088562,3.660178333,0.805160917
RFX1,0.14058075,0.1372977,0.376056,0.101078833
RFX2,1.642998,0.3311235,3.910786667,1.756868667
RFX3,5.2054275,4.878635,9.131965,6.940624167
RFX4,19.697325,7.42137,15.06491167,18.282675
RFX5,5.67097,2.6289425,2.37791,2.8574725
RFX6,0.1,0.1,0.1,0.1
RFX7,6.42207,6.3413275,16.05253333,5.706619167
RFX8,0.097823425,0.122804,0.09413575,0.104126417
RFXANK,0.31373735,0.561179,1.92498,0.717925583
RFXAP,1.05342,1.61268,0.445676833,0.969016917
RG9MTD1,3.061821,4.0851025,5.478428333,2.977103333
RG9MTD2,0.450230425,0.6949145,0.477114167,0.7710625
RG9MTD3,1.5139295,1.53658925,1.694946667,1.771176667
RGAG1,0.241243825,0.10565985,0.291364,0.2497385
RGAG4,0.54356075,1.10705325,3.154021667,0.454723333
RGL1,6.447495,12.859825,17.19906667,15.55626833
RGL2,0.83240175,0.536746,0.538717,0.804406333
RGL2,0.83469175,0.5298015,0.538018,0.80445825
RGL2,0.83469175,0.52864325,0.540114833,0.805820667
RGL2,0.83501925,0.53136125,0.540114833,0.804676583
RGL2,0.83835175,0.527889,0.540114833,0.804141083
RGL3,0.181357125,0.507793525,0.1,1.01986975
RGL4,0.0874735,0.113123,0.221411,0.2134825
RGMA,2.886335,0.99759225,3.761508333,2.147612167
RGMB,8.877555,6.105,6.015936667,2.324865833
RGN,2.7648275,9.1713175,1.356253333,18.10486667
RGNEF,0.16947165,0.121995125,0.532730067,0.132717167
RGP1,0.775881875,1.32041975,1.161388333,1.7423195
RGPD1,0.12945895,0.39963375,1.002795167,0.37938925
RGPD1,0.19555175,0.625379,1.029307833,0.375026167
RGPD2,0.164103683,0.249551,1.115826667,0.1
RGPD2,0.126440348,0.13831425,1.145276667,0.1
RGPD3,0.380167175,0.60353425,2.016933333,0.393558
RGPD4,0.23402865,0.34649725,1.463001667,0.2982645
RGPD5,1.63142675,3.62344,3.761646667,2.3334355
RGPD5,2.12358,4.13267,4.956101667,2.491301667
RGPD5,1.55504475,4.14157,4.934291667,2.369759583
RGPD6,0.38378,0.1,1.618076667,0.103505583
RGPD6,0.1,0.1,1.61966,0.103504667
RGPD8,0.1771875,0.1,1.95861,0.137827833
RGR,0.62780625,2.882369,0.317218333,12.47480083
RGS1,1.04254445,33.6115,0.678318,2.683401833
RGS10,0.6778125,10.7802625,0.889001317,3.733386917
RGS11,0.50392525,0.5428015,0.312682683,0.96258825
RGS12,0.36311275,0.24728,1.636725333,0.293030583
RGS13,0.1,0.10325,0.1,0.1
RGS14,0.092462025,0.1,0.1,0.100323167
RGS16,8.4228,4.064345,2.720588333,4.589703333
RGS17,1.53663475,1.39869,1.222746833,0.5792325
RGS18,0.072717225,0.36597875,0.1,0.250376417
RGS19,2.251015,1.271355,0.990666833,0.354714
RGS2,16.4413,21.743275,14.15361333,5.759201667
RGS20,5.133139,6.0734775,2.110708333,17.90253583
RGS21,0.096819825,0.1,0.1,0.1
RGS22,1.7842955,1.04171625,0.983996333,1.06959925
RGS3,0.274271,0.95885125,1.557775,0.479934
RGS4,1.05985925,0.079754325,0.333834517,0.437983583
RGS5,0.59727885,0.93226275,0.7774865,1.640218333
RGS6,2.26288325,0.07841625,0.846944167,0.165182
RGS7,9.5957577,2.4606975,1.382123333,2.26146775
RGS7BP,0.4201745,0.74982825,1.236095167,0.292279417
RGS8,0.15483925,0.1,0.28338,0.101252333
RGS9,0.19229025,0.71162675,0.410421667,0.971332917
RGS9BP,0.09677875,0.24977575,0.1,0.26966725
RGSL1,0.0782479,0.1,0.1,0.1
RHAG,0.1,0.1,0.1,0.1
RHBDD1,1.914317,2.962925,1.019117167,3.442476667
RHBDD2,4.5296575,5.0804075,9.476666667,7.336831667
RHBDD3,0.09296275,0.090943775,0.409751067,0.139444333
RHBDF1,0.4952315,0.37232175,0.086282833,0.568697583
RHBDF2,0.15531975,0.458830675,0.1,0.100059083
RHBDL1,0.1,0.0914592,0.1,0.1
RHBDL2,1.0705105,4.3268465,0.32207,1.046848667
RHBDL3,0.419731,0.59429425,0.722803333,0.679139167
RHBG,0.10369525,0.08631195,0.1191165,0.10358175
RHCE,0.1,0.1,0.1,0.1
RHCG,0.123501975,0.0857373,0.488770333,0.704746417
RHD,0.088947125,0.114920415,0.1096885,0.170897
RHEB,20.206025,16.42205,16.069195,24.452025
RHEBL1,0.134501075,0.1,0.091816367,0.108240583
RHO,0.062151575,0.1,0.314433333,0.1
RHOA,130.080475,152.908,83.70761667,133.9320917
RHOB,81.434475,124.197775,17.15744333,86.006825
RHOBTB1,0.746547975,1.033883,1.015048333,0.126549667
RHOBTB2,0.315081,1.0362405,2.610855667,0.989791417
RHOBTB3,30.22595,33.46245,12.19332667,50.28425833
RHOC,3.75675,5.7424175,3.809243333,5.1422375
RHOD,0.1,0.1,0.1,0.100395917
RHOF,0.1,0.0850876,0.1,0.1
RHOG,1.616602,9.22933,3.126941667,1.9275215
RHOH,0.1,1.0691808,0.1,0.10169725
RHOJ,10.190235,3.6495,8.721455,11.08217917
RHOQ,9.831445,6.8289975,4.374331667,8.992423333
RHOT1,6.3668325,6.4417225,3.276555,6.595930833
RHOT2,0.3485604,0.419888,1.626908333,0.445472333
RHOU,9.22582,52.04515,1.041673333,11.330335
RHOV,0.1,0.1,0.1,0.1
RHOXF1,0.1,0.108883,0.128472167,0.192871417
RHOXF2,0.073190925,0.1,0.09088025,0.115882083
RHOXF2,0.073190925,0.1,0.1,0.115882083
RHOXF2B,0.077225325,0.0952023,0.1,0.1
RHOXF2B,0.077225325,0.0952023,0.1,0.1
RHPN1,0.1,0.1,0.604714283,0.1
RHPN2,8.8642375,3.17079,4.204058,8.947744167
RIBC1,0.64664675,0.73587575,0.594535,0.4601565
RIBC2,0.21090825,0.1056205,0.111025333,0.102336
RIC3,0.51895325,1.5682775,0.537887833,2.289049417
RIC8A,3.104425,2.3254225,3.504543333,2.357841333
RIC8B,3.608406,2.10368875,2.6672025,2.282489167
RICTOR,2.7021125,7.95585,3.703648333,3.55858
RIF1,2.59000125,4.4953875,4.743433333,2.371604167
RIIAD1,0.3028515,0.1,0.1167025,0.10062275
RILP,0.113674725,0.2291755,0.507133333,0.463135667
RILPL1,2.280685,2.33809675,1.904085167,2.466393333
RILPL2,0.5330555,3.47451425,0.130212667,1.377633667
RIMBP2,0.20184395,0.151185625,0.234062333,0.275005417
RIMBP3,0.059205235,0.08664035,0.1,0.1
RIMBP3B,0.1,0.1,0.1,0.1
RIMBP3B,0.05611586,0.083916275,0.1,0.1
RIMBP3C,0.1,0.1,0.1,0.1
RIMBP3C,0.1,0.1,0.1,0.1
RIMKLA,0.72915975,0.398761,0.329458833,0.466603083
RIMKLB,4.473665,4.2710125,6.324801667,7.942029167
RIMS1,0.499795475,1.23470225,2.516276333,2.205089417
RIMS2,0.36616255,0.824024,0.403814,0.737758333
RIMS3,0.162303,0.164452625,0.540185167,0.37570775
RIMS4,0.146502075,0.12740215,0.2214335,0.107947583
RIN1,0.341033425,0.10630225,0.093283217,0.1232325
RIN2,3.5216575,5.804925,1.047477667,4.1140825
RIN3,0.224608225,0.42035275,0.1852365,0.178149833
RING1,0.837898,0.619707,1.448662167,0.631400833
RING1,0.830458,0.62697725,1.4444555,0.637722333
RING1,0.8312065,0.623602,1.450898833,0.629646083
RING1,0.826098,0.62697725,1.551995833,0.631272167
RING1,0.82884675,0.60862525,1.550474167,0.627580083
RING1,0.80982425,0.61684425,1.6728025,0.63303425
RINL,0.069544,0.10209785,0.1,0.1
RINT1,5.1265635,4.687445,4.420315,3.489126667
RIOK1,4.95709375,4.20984925,11.02437167,3.2866975
RIOK2,1.9342325,2.4619375,1.2005045,1.748573333
RIOK3,6.550988,5.2973425,3.295515,3.1137075
RIPK1,3.83777525,2.2329425,3.1598655,2.7363275
RIPK2,5.612995,3.43314,2.552673333,1.79119975
RIPK3,0.1,0.1291875,0.1,0.1
RIPK4,0.09767345,0.0992563,0.1,0.1
RIPPLY1,0.1,0.1,0.1,0.100773667
RIPPLY2,0.1,0.196875,0.119449,0.460331583
RIT1,4.7271325,5.03401,8.131015,3.800914167
RIT2,5.745585,4.43723,0.315575,0.788407833
RLBP1,3.68567025,1.85795575,1.475442667,5.953100833
RLF,5.5889575,7.9567775,6.985046667,3.550569167
RLIM,3.340095,4.6106525,6.82838,3.93748
RLN1,0.1032785,0.337859625,0.094168317,0.127744583
RLN2,0.14659975,0.1,0.097521267,0.148510833
RLN3,0.1,0.1,0.1,0.1
RLTPR,0.1,0.1,0.1,0.1
RMI1,2.14141,1.442096,0.9502,1.377311083
RMI2,1.431475,0.1789355,6.078323333,0.371605667
RMND1,2.469723,1.89241075,2.6667,1.980256667
RMND5A,3.6613875,8.4577725,4.255177333,4.21163
RMND5B,1.8918925,2.3908745,1.3553,1.62736175
RMRP,0.9402465,0.310994,1.867083333,1.354044167
RMST,2.096395,2.02945725,4.37931,7.2419675
RN45S,342.873325,1013.88475,3222.455,1532.71525
RN5-8S1,3.6968,28.10975,0.1,167.52225
RN5-8S1,0.1,0.1,1.635595,28.51983333
RNASE1,0.7559825,223.628275,0.1,7.468654417
RNASE10,0.1527945,0.1,0.1,0.1
RNASE11,0.1,0.1,0.1,0.1
RNASE12,0.1,0.1,0.1,0.1
RNASE13,0.0703994,0.1,0.1,0.100723917
RNASE2,0.202242525,1.291642,0.1,0.54932425
RNASE3,0.11582525,0.78095675,0.1,0.245733
RNASE4,4.996195775,1.58375575,1.223882,1.0160245
RNASE6,0.902195325,7.0321425,0.1,1.174878333
RNASE7,0.1,0.159534,0.1,0.100511083
RNASE8,0.1520315,0.1,0.1,0.222496417
RNASE9,0.1,0.1,0.1,0.1
RNASEH1,1.9495525,1.694657,1.525258333,1.027397167
RNASEH2A,2.5605375,1.029865,1.421061667,0.720519083
RNASEH2B,4.36266,2.63455,3.66341,1.826091167
RNASEH2C,1.28678325,1.646955,2.195361667,0.961270167
RNASEK,5.61616175,21.2768625,15.40998333,19.11445
RNASEK-C17ORF49,0.1,0.1,0.1,0.1
RNASEL,0.7002965,0.7582415,0.266395333,1.482443667
RNASET2,1.08672175,7.008805,0.902095,2.705103333
RND1,0.286147675,1.4489475,1.636477667,1.609735
RND2,4.47331225,2.16702925,1.807377333,1.498764083
RND3,6.472845,0.347140025,16.2572,0.88143325
RNF10,2.24731525,3.28975,4.790176667,3.07272
RNF103,10.8494325,25.83985,12.382615,20.66705
RNF103-CHMP3,0.1,0.1,0.1,0.1
RNF11,8.8887225,7.4215575,5.83174,7.726015833
RNF111,4.08937,4.5573625,5.411791667,3.44484
RNF112,0.84688775,1.250922,3.741873333,1.4565245
RNF113A,1.9574625,1.4617575,3.756636667,0.813299167
RNF113B,0.1,0.0905325,0.1,0.102614667
RNF114,17.81155,14.8073225,10.46997167,9.639535833
RNF115,11.749335,9.4663525,7.23903,10.14024
RNF121,0.40974725,0.557082,0.7057435,0.747461167
RNF122,0.4972245,0.429892575,1.91632,0.150510333
RNF123,0.99101025,0.55686225,1.127056,0.742998333
RNF125,0.0612505,2.06903175,0.1411435,0.165526917
RNF126,0.116288525,0.155464175,2.6621735,0.115589667
RNF126P1,0.1,0.1,0.1,0.1
RNF128,0.826459675,0.7188555,0.1,0.113519417
RNF13,12.61366,33.0368,4.72734,15.62336833
RNF130,9.3293925,26.814325,7.363483333,9.818899167
RNF133,0.141738875,0.10505525,0.096640533,0.107214
RNF135,0.875635,0.96738225,0.503179167,1.0961905
RNF138,2.5057675,2.2218775,0.902728167,1.21593425
RNF138P1,0.675444,1.12642525,0.877762667,1.228973917
RNF139,3.1435225,4.85042,2.038858333,2.707286667
RNF14,3.43508,3.0483625,1.41511,3.211623333
RNF141,6.73968,16.372775,8.171023333,13.57145
RNF144A,1.4378635,10.34764,3.420101667,1.724301583
RNF144B,0.288554125,0.65699125,0.226366,0.9821265
RNF145,1.90211475,1.0421525,1.445752167,0.752179167
RNF146,3.8615725,7.78086,5.461313333,8.329005
RNF148,0.1410815,0.1,0.1,0.181148
RNF149,0.86631075,2.34476,1.886568667,1.399645917
RNF150,0.576369825,1.44864225,0.393592833,0.999937
RNF151,0.1,0.1,0.1,0.1
RNF152,0.2525841,0.81381,1.661428333,0.13620875
RNF157,3.50311825,3.2637825,2.858141667,2.942470833
RNF165,0.48515325,0.42880165,6.0827,0.134928
RNF166,0.091385425,0.195552775,0.778598333,0.116805
RNF167,2.617734,6.54139,2.311398333,5.401850833
RNF168,4.201835,2.926745,6.076595,2.596508333
RNF169,3.158355,4.47933,9.180123333,4.14895
RNF17,0.1,0.1,0.289448333,0.10647075
RNF170,3.0015825,4.36872,1.133556333,7.192369167
RNF175,0.504883,0.73957975,0.397253333,0.265036333
RNF180,8.2440875,4.6875225,8.960051667,5.16266
RNF181,6.7738375,10.5801975,1.820635,8.757215833
RNF182,3.13818375,3.5699425,1.932165,11.91770417
RNF183,0.114147,0.111267,0.107943,0.1
RNF185,3.3145375,5.4152325,2.560701667,5.363903333
RNF186,0.1,0.1,0.1,0.1
RNF187,2.327715,1.82914,3.196998333,1.917317083
RNF19A,23.003835,6.1443675,11.120345,9.172218333
RNF19B,2.65165,2.6639475,0.954657167,1.176529083
RNF2,1.607575,1.7352625,2.28979,1.06547025
RNF20,8.404055,6.8529825,7.858481,8.152714167
RNF207,0.1927995,0.144358,0.1,0.207178333
RNF208,0.1,0.09634715,0.1,0.106442833
RNF212,0.1,0.2303235,0.654817,0.162178667
RNF213,2.994425,3.63097,3.870861667,3.470941667
RNF214,6.22509,1.21961,4.858305,5.695159167
RNF215,0.32795825,0.42474315,0.160102333,0.8498955
RNF216,5.084531,4.4627675,3.582891667,3.179686667
RNF216P1,1.3609985,1.2826965,0.749771667,1.045916333
RNF217,1.5371005,1.6323675,4.769926667,2.119740833
RNF219,1.701095,2.95211,2.809234167,5.5804
RNF220,4.3575825,13.484735,3.759446667,3.477615833
RNF222,0.1,0.1216515,0.084769875,0.104191083
RNF223,0.1,0.1,0.1,0.1
RNF224,0.1,0.1,0.1,0.1
RNF24,6.25540025,6.9542125,5.351081667,5.74656
RNF25,0.6390865,1.077591,2.475521667,0.770098417
RNF26,1.578746,1.68719275,4.332631667,1.2360165
RNF31,0.87073775,0.83616975,1.884668333,0.811737083
RNF32,0.566656875,0.612778,1.188211167,0.52364025
RNF34,7.16211,5.416755,4.253596667,5.8562625
RNF38,9.976095,7.7460725,13.33081167,9.2528075
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF39,0.1,0.1,0.1,0.1
RNF4,5.970435,7.4980975,10.40935167,6.874870833
RNF40,1.19142625,0.99627725,3.119249667,0.811954917
RNF41,1.7882025,2.2656875,1.387998,1.747253333
RNF43,0.262008,0.784095,0.1,3.294025833
RNF44,0.9258525,1.33505,3.244681667,1.4852345
RNF5,0.1254155,0.112573,0.1,0.16217375
RNF5,0.1178365,0.1125795,0.1,0.1723935
RNF5,0.140639,0.1125795,0.1,0.172505167
RNF5,0.140639,0.11261625,0.1,0.172384083
RNF5,0.140639,0.11291075,0.1,0.1722335
RNF5,0.140639,0.112573,0.1,0.15709575
RNF5,0.140639,0.112616,0.1,0.145644
RNF5P1,0.756873825,1.4962275,0.453665167,1.390123333
RNF5P1,0.713461325,1.768389,1.019109333,1.295325667
RNF5P1,0.76958,1.7718865,1.539058333,1.37823475
RNF5P1,0.849811075,0.65670375,1.528651667,1.381363917
RNF5P1,0.593588825,1.768449,1.549463333,1.196716
RNF5P1,0.745663825,1.77433275,1.930343333,1.365017917
RNF5P1,1.390441325,1.74405225,1.546261667,1.22872475
RNF5P1,0.476881075,1.089117,1.538256667,0.592490083
RNF6,4.241965,2.345735,3.80121,4.299113333
RNF7,6.1597775,7.5355025,4.809066667,3.855928333
RNF8,1.733026,2.09698,3.116485,1.87402
RNFT1,1.922141,1.460895,0.3698695,1.2857845
RNFT2,1.06121075,2.41332675,3.589635,2.8942375
RNGTT,3.393945,3.2263,2.990038333,1.786992333
RNH1,1.67340375,2.34063825,1.621988,0.776357583
